_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-2.5,C0155626,M1,1,0,DisGeNET,35,Acute myocardial infarction,,-2.5,4.9,4,30304,766,40,5,12,5.2,864|3479|9242|10365|55553,RUNX3|IGF1|MSC|KLF2|SOX6,-0.41,0
1,-2.5,C4721414,M1,1,0,DisGeNET,35,Mantle cell lymphoma,,-2.5,6.5,4.4,30304,466,40,4,10,4.7,639|2146|3479|10365,PRDM1|EZH2|IGF1|KLF2,-0.41,0
1,-2.5,C0345905,M1,1,0,DisGeNET,35,Intrahepatic Cholangiocarcinoma,,-2.5,6.4,4.3,30304,470,40,4,10,4.7,864|2122|2146|3479,RUNX3|MECOM|EZH2|IGF1,-0.4,0
1,-2.5,C0020255,M1,1,0,DisGeNET,35,Hydrocephalus,,-2.5,6.4,4.3,30304,473,40,4,10,4.7,2138|3479|6913|63976,EYA1|IGF1|TBX15|PRDM16,-0.39,0
1,-2.5,C0040128,M1,1,0,DisGeNET,35,Thyroid Diseases,,-2.5,9.9,4.9,30304,230,40,3,7.5,4.2,2571|3479|22806,GAD1|IGF1|IKZF3,-0.39,0
1,-2.5,C0282612,M1,1,0,DisGeNET,35,Prostatic Intraepithelial Neoplasias,,-2.5,9.9,4.9,30304,230,40,3,7.5,4.2,2078|3479|6256,ERG|IGF1|RXRA,-0.39,0
1,-2.4,C3887461,M1,1,0,DisGeNET,35,Head and Neck Carcinoma,,-2.4,4.8,3.9,30304,786,40,5,12,5.2,864|2146|3479|6938|27333,RUNX3|EZH2|IGF1|TCF12|GOLIM4,-0.38,0
1,-2.4,C0376634,M1,1,0,DisGeNET,35,Craniofacial Abnormalities,,-2.4,9.7,4.9,30304,234,40,3,7.5,4.2,1745|2138|6913,DLX1|EYA1|TBX15,-0.38,0
1,-2.4,C3665346,M1,1,0,DisGeNET,35,Unspecified visual loss,,-2.4,9.7,4.9,30304,235,40,3,7.5,4.2,2078|2571|65217,ERG|GAD1|PCDH15,-0.37,0
1,-2.4,C0202117,M1,1,0,DisGeNET,35,Low density lipoprotein cholesterol measurement,,-2.4,6.3,4.2,30304,483,40,4,10,4.7,2122|6256|6938|55553,MECOM|RXRA|TCF12|SOX6,-0.37,0
1,-2.4,C2347748,M1,1,0,DisGeNET,35,Adult Erythroleukemia,,-2.4,9.6,4.8,30304,236,40,3,7.5,4.2,2078|2146|84959,ERG|EZH2|UBASH3B,-0.37,0
1,-2.4,C4520840,M1,1,0,DisGeNET,35,Erythroleukemia (Erythroid/Myeloid),,-2.4,9.6,4.8,30304,237,40,3,7.5,4.2,2078|2146|84959,ERG|EZH2|UBASH3B,-0.37,0
1,-2.4,C0007124,M1,1,0,DisGeNET,35,Noninfiltrating Intraductal Carcinoma,,-2.4,6.2,4.2,30304,486,40,4,10,4.7,864|2078|2146|23213,RUNX3|ERG|EZH2|SULF1,-0.37,0
1,-2.4,C1445957,M1,1,0,DisGeNET,35,Serum total cholesterol measurement,,-2.4,6.2,4.2,30304,486,40,4,10,4.7,2122|6256|6938|84959,MECOM|RXRA|TCF12|UBASH3B,-0.37,0
1,-2.4,C0010278,M1,1,0,DisGeNET,35,Craniosynostosis,,-2.4,6.2,4.2,30304,488,40,4,10,4.7,2146|3479|6938|55553,EZH2|IGF1|TCF12|SOX6,-0.37,0
1,-2.4,C2004493,M1,1,0,DisGeNET,35,"Leukemia, B-Cell",,-2.4,9.5,4.8,30304,239,40,3,7.5,4.2,2078|2122|2146,ERG|MECOM|EZH2,-0.37,0
1,-2.4,C3888194,M1,1,0,DisGeNET,35,MIXED LINEAGE LEUKEMIA,,-2.4,9.5,4.8,30304,240,40,3,7.5,4.2,2122|2146|3479,MECOM|EZH2|IGF1,-0.37,0
1,-2.4,C0002170,M1,1,0,DisGeNET,35,Alopecia,,-2.4,6.2,4.2,30304,491,40,4,10,4.7,864|3479|6913|6938,RUNX3|IGF1|TBX15|TCF12,-0.37,0
1,-2.4,C0007789,M1,1,0,DisGeNET,35,Cerebral Palsy,,-2.4,9.4,4.8,30304,241,40,3,7.5,4.2,2571|3479|9242,GAD1|IGF1|MSC,-0.37,0
1,-2.4,C0025362,M1,1,0,DisGeNET,35,Mental Retardation,,-2.4,6,4.1,30304,504,40,4,10,4.7,1745|3479|6938|30010,DLX1|IGF1|TCF12|NXPH1,-0.35,0
1,-2.4,C0280324,M1,1,0,DisGeNET,35,Laryngeal Squamous Cell Carcinoma,,-2.4,6,4.1,30304,504,40,4,10,4.7,864|2146|3479|285987,RUNX3|EZH2|IGF1|DLX6-AS1,-0.35,0
1,-2.4,C1332201,M1,1,0,DisGeNET,35,Adult Diffuse Large B-Cell Lymphoma,,-2.4,6,4.1,30304,504,40,4,10,4.7,639|864|2146|3479,PRDM1|RUNX3|EZH2|IGF1,-0.35,0
1,-2.4,C0489786,M1,1,0,DisGeNET,35,Height,,-2.4,9.1,4.7,30304,249,40,3,7.5,4.2,3479|23213|170691,IGF1|SULF1|ADAMTS17,-0.35,0
1,-2.3,C0020295,M1,1,0,DisGeNET,35,Hydronephrosis,,-2.3,9,4.6,30304,252,40,3,7.5,4.2,2138|6913|63976,EYA1|TBX15|PRDM16,-0.34,0
1,-2.3,C2938924,M1,1,0,DisGeNET,35,Oestrogen receptor positive breast cancer,,-2.3,5.9,4.1,30304,510,40,4,10,4.7,864|2146|3479|84959,RUNX3|EZH2|IGF1|UBASH3B,-0.34,0
1,-2.3,C0030312,M1,1,0,DisGeNET,35,Pancytopenia,,-2.3,9,4.6,30304,253,40,3,7.5,4.2,864|2078|2122,RUNX3|ERG|MECOM,-0.34,0
1,-2.3,C3489532,M1,1,0,DisGeNET,35,Cone-Rod Dystrophy 2,,-2.3,9,4.6,30304,253,40,3,7.5,4.2,2078|3479|9242,ERG|IGF1|MSC,-0.34,0
1,-2.3,C4703473,M1,1,0,DisGeNET,35,Atherosclerotic lesion,,-2.3,9,4.6,30304,253,40,3,7.5,4.2,3479|6256|10365,IGF1|RXRA|KLF2,-0.34,0
1,-2.3,C0018916,M1,1,0,DisGeNET,35,Hemangioma,,-2.3,8.9,4.6,30304,256,40,3,7.5,4.2,2078|3479|51705,ERG|IGF1|EMCN,-0.33,0
1,-2.3,C0281361,M1,1,0,DisGeNET,35,Adenocarcinoma of pancreas,,-2.3,5.9,4,30304,518,40,4,10,4.7,864|2146|3479|6256,RUNX3|EZH2|IGF1|RXRA,-0.33,0
1,-2.3,C0014170,M1,1,0,DisGeNET,35,Endometrial Neoplasms,,-2.3,8.7,4.5,30304,261,40,3,7.5,4.2,864|2146|3479,RUNX3|EZH2|IGF1,-0.32,0
1,-2.3,C2826323,M1,1,0,DisGeNET,35,Refractory Cytopenia of Childhood,,-2.3,8.6,4.5,30304,264,40,3,7.5,4.2,2146|3479|84959,EZH2|IGF1|UBASH3B,-0.31,0
1,-2.3,C0598935,M1,1,0,DisGeNET,35,Tumor Initiation,,-2.3,5.7,4,30304,533,40,4,10,4.7,864|2078|2146|3479,RUNX3|ERG|EZH2|IGF1,-0.31,0
1,-2.3,C0428474,M1,1,0,DisGeNET,35,Serum LDL cholesterol measurement,,-2.3,8.4,4.5,30304,269,40,3,7.5,4.2,2122|6256|55553,MECOM|RXRA|SOX6,-0.3,0
1,-2.3,C0524587,M1,1,0,DisGeNET,35,Mean Corpuscular Volume (result),,-2.3,8.4,4.5,30304,269,40,3,7.5,4.2,2078|55553|63976,ERG|SOX6|PRDM16,-0.3,0
1,-2.3,C0002793,M1,1,0,DisGeNET,35,Anaplasia,,-2.3,5.6,3.9,30304,538,40,4,10,4.7,2078|2146|3479|6660,ERG|EZH2|IGF1|SOX5,-0.3,0
1,-2.3,C0940937,M1,1,0,DisGeNET,35,precancerous lesions,,-2.3,8.4,4.5,30304,270,40,3,7.5,4.2,864|2146|23213,RUNX3|EZH2|SULF1,-0.3,0
1,-2.3,C0029925,M1,1,0,DisGeNET,35,Ovarian Carcinoma,,-2.3,5.6,3.9,30304,539,40,4,10,4.7,864|2122|2146|3479,RUNX3|MECOM|EZH2|IGF1,-0.3,0
1,-2.3,C0016529,M1,1,0,DisGeNET,35,Forced expiratory volume function,,-2.3,8.4,4.4,30304,272,40,3,7.5,4.2,2122|3479|65217,MECOM|IGF1|PCDH15,-0.3,0
1,-2.2,C4284013,M1,1,0,DisGeNET,35,Primary cholangiocarcinoma of intrahepatic biliary tract,,-2.2,8.3,4.4,30304,274,40,3,7.5,4.2,864|2122|2146,RUNX3|MECOM|EZH2,-0.3,0
1,-2.2,C0392885,M1,1,0,DisGeNET,35,High density lipoprotein measurement,,-2.2,5.6,3.9,30304,545,40,4,10,4.7,3479|6256|55553|84959,IGF1|RXRA|SOX6|UBASH3B,-0.3,0
1,-2.2,C0428472,M1,1,0,DisGeNET,35,Serum HDL cholesterol measurement,,-2.2,8,4.3,30304,283,40,3,7.5,4.2,3479|6256|55553,IGF1|RXRA|SOX6,-0.26,0
1,-2.2,C0033975,M1,1,0,DisGeNET,35,Psychotic Disorders,,-2.2,5.4,3.8,30304,560,40,4,10,4.7,1745|2571|3479|5649,DLX1|GAD1|IGF1|RELN,-0.26,0
1,-2.2,C0205682,M1,1,0,DisGeNET,35,Waist-Hip Ratio,,-2.2,5.4,3.8,30304,565,40,4,10,4.7,2122|2138|6913|63976,MECOM|EYA1|TBX15|PRDM16,-0.25,0
1,-2.2,C0042133,M1,1,0,DisGeNET,35,Uterine Fibroids,,-2.2,5.3,3.8,30304,569,40,4,10,4.7,2146|3479|6256|375612,EZH2|IGF1|RXRA|LHFPL3,-0.24,0
1,-2.2,C0032463,M1,1,0,DisGeNET,35,Polycythemia Vera,,-2.2,7.8,4.2,30304,291,40,3,7.5,4.2,2122|2146|3479,MECOM|EZH2|IGF1,-0.24,0
1,-2.2,C0040100,M1,1,0,DisGeNET,35,Thymoma,,-2.2,7.8,4.2,30304,291,40,3,7.5,4.2,864|2122|3479,RUNX3|MECOM|IGF1,-0.24,0
1,-2.2,C0153633,M1,1,0,DisGeNET,35,Malignant neoplasm of brain,,-2.2,7.7,4.2,30304,294,40,3,7.5,4.2,2146|6938|23213,EZH2|TCF12|SULF1,-0.23,0
1,-2.2,C0334634,M1,1,0,DisGeNET,35,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",,-2.2,7.7,4.2,30304,296,40,3,7.5,4.2,639|2146|3479,PRDM1|EZH2|IGF1,-0.22,0
1,-2.2,C0525045,M1,1,0,DisGeNET,35,Mood Disorders,,-2.2,5.2,3.7,30304,580,40,4,10,4.7,2571|5649|51705|55553,GAD1|RELN|EMCN|SOX6,-0.22,0
1,-2.1,C0005699,M1,1,0,DisGeNET,35,Blast Phase,,-2.1,7.6,4.2,30304,299,40,3,7.5,4.2,2078|2122|3479,ERG|MECOM|IGF1,-0.22,0
1,-2.1,C0039101,M1,1,0,DisGeNET,35,synovial sarcoma,,-2.1,7.6,4.2,30304,299,40,3,7.5,4.2,2078|2146|3479,ERG|EZH2|IGF1,-0.22,0
1,-2.1,C0206180,M1,1,0,DisGeNET,35,Ki-1+ Anaplastic Large Cell Lymphoma,,-2.1,7.6,4.2,30304,300,40,3,7.5,4.2,639|2146|3479,PRDM1|EZH2|IGF1,-0.21,0
1,-2.1,C0025990,M1,1,0,DisGeNET,35,Micrognathism,,-2.1,5.2,3.7,30304,586,40,4,10,4.7,2138|2146|3479|6913,EYA1|EZH2|IGF1|TBX15,-0.21,0
1,-2.1,C0027708,M1,1,0,DisGeNET,35,Nephroblastoma,,-2.1,5.2,3.7,30304,586,40,4,10,4.7,864|2138|2146|3479,RUNX3|EYA1|EZH2|IGF1,-0.21,0
1,-2.1,C0023440,M1,1,0,DisGeNET,35,Acute Erythroblastic Leukemia,,-2.1,7.5,4.1,30304,302,40,3,7.5,4.2,2078|2146|84959,ERG|EZH2|UBASH3B,-0.21,0
1,-2.1,C0427460,M1,1,0,DisGeNET,35,Red cell distribution width determination,,-2.1,5.1,3.7,30304,593,40,4,10,4.7,2122|2146|8537|55553,MECOM|EZH2|BCAS1|SOX6,-0.2,0
1,-2.1,C1304746,M1,1,0,DisGeNET,35,RDW - Red blood cell distribution width result,,-2.1,5.1,3.7,30304,593,40,4,10,4.7,2122|2146|8537|55553,MECOM|EZH2|BCAS1|SOX6,-0.2,0
1,-2.1,C0027404,M1,1,0,DisGeNET,35,Narcolepsy,,-2.1,7.4,4.1,30304,308,40,3,7.5,4.2,30010|57633|100130231,NXPH1|LRRN1|LINC00861,-0.19,0
1,-2.1,C0009241,M1,1,0,DisGeNET,35,Cognition Disorders,,-2.1,5,3.6,30304,606,40,4,10,4.7,2571|3479|5649|6256,GAD1|IGF1|RELN|RXRA,-0.17,0
1,-2.1,C0200638,M1,1,0,DisGeNET,35,Eosinophil count procedure,,-2.1,5,3.6,30304,610,40,4,10,4.7,864|2078|9586|22806,RUNX3|ERG|CREB5|IKZF3,-0.16,0
1,-2.1,C0004623,M1,1,0,DisGeNET,35,Bacterial Infections,,-2.1,4.9,3.6,30304,616,40,4,10,4.7,864|2146|3479|9242,RUNX3|EZH2|IGF1|MSC,-0.15,0
1,-2,C1368683,M1,1,0,DisGeNET,35,Epithelioma,,-2,7,3.9,30304,326,40,3,7.5,4.2,864|2146|3479,RUNX3|EZH2|IGF1,-0.13,0
1,-2,C0740391,M1,1,0,DisGeNET,35,Middle Cerebral Artery Occlusion,,-2,4.8,3.5,30304,626,40,4,10,4.7,2571|3479|9242|10365,GAD1|IGF1|MSC|KLF2,-0.13,0
1,-2,C0524528,M1,1,0,DisGeNET,35,Pervasive Development Disorder,,-2,6.9,3.9,30304,328,40,3,7.5,4.2,2146|5649|57194,EZH2|RELN|ATP10A,-0.13,0
1,-2,C4048329,M1,1,0,DisGeNET,35,Immunosuppression,,-2,4.8,3.5,30304,632,40,4,10,4.7,3479|9242|9586|23213,IGF1|MSC|CREB5|SULF1,-0.12,0
1,-2,C0677607,M1,1,0,DisGeNET,35,Hashimoto Disease,,-2,6.8,3.9,30304,335,40,3,7.5,4.2,2571|3479|22806,GAD1|IGF1|IKZF3,-0.1,0
1,-2,C0085669,M1,1,0,DisGeNET,35,Acute leukemia,,-2,4.7,3.5,30304,639,40,4,10,4.7,864|2078|2122|2146,RUNX3|ERG|MECOM|EZH2,-0.1,0
