_MEMBER_data_imp_1 - 1.8-2.2,_MEMBER_data_imp_1 - 4.5-5.5,_MEMBER_data_imp_1 - 9.0-11.0,_LogP_data_imp_1 - 1.8-2.2,_LogP_data_imp_1 - 4.5-5.5,_LogP_data_imp_1 - 9.0-11.0,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,0,1,-2.1,0,-2.1,R-HSA-114604,GPVI-mediated activation cascade,M101,2,0
1,1,0,-3.9,-2.9,0,GO:1901652,response to peptide,M110,2,0
1,1,0,-4.7,-3.8,0,GO:0001837,epithelial to mesenchymal transition,M110,2,0
1,1,0,-2.6,-3.4,0,WP3967,miR 509 3p alteration of YAP1 ECM axis,M110,2,0
1,1,0,-3.7,-2.9,0,R-HSA-4090294,SUMOylation of intracellular receptors,M110,2,0
1,0,1,-4.3,0,-3.3,M54,PID IL12 2PATHWAY,M101,2,0
1,1,0,-2.3,-2.6,0,R-HSA-201681,TCF dependent signaling in response to WNT,M110,2,0
1,1,0,-5.6,-4.3,0,WP4337,ncRNAs involved in STAT3 signaling in hepatocellular carcinoma,M110,2,0
1,0,1,-2.7,0,-3.1,GO:0030888,regulation of B cell proliferation,M101,2,0
1,0,1,-2.8,0,-3.4,WP585,Interferon type I signaling pathways,M101,2,0
1,1,0,-2.4,-2.1,0,GO:0032495,response to muramyl dipeptide,M110,2,0
1,0,1,-4.1,0,-3.2,GO:0048709,oligodendrocyte differentiation,M101,2,0
1,1,0,-3,-3.8,0,GO:0007162,negative regulation of cell adhesion,M110,2,0
0,1,1,0,-2.1,-2.2,R-HSA-186763,Downstream signal transduction,M011,2,0
1,1,0,-2.5,-2.9,0,GO:0097529,myeloid leukocyte migration,M110,2,0
0,1,1,0,-3.4,-2.1,hsa04724,Glutamatergic synapse,M011,2,0
1,1,0,-6,-2.2,0,GO:0002067,glandular epithelial cell differentiation,M110,2,0
1,1,0,-8.1,-6,0,GO:0048729,tissue morphogenesis,M110,2,0
1,0,1,-2.9,0,-2.9,GO:0021766,hippocampus development,M101,2,0
0,1,1,0,-2.8,-5.2,GO:0097154,GABAergic neuron differentiation,M011,2,0
1,0,1,-2.7,0,-2.4,WP4216,Chromosomal and microsatellite instability in colorectal cancer,M101,2,0
1,1,0,-2.2,-2.5,0,GO:0042474,middle ear morphogenesis,M110,2,0
1,0,1,-3.1,0,-2.3,hsa05210,Colorectal cancer,M101,2,0
1,0,1,-2.7,0,-2.2,hsa05152,Tuberculosis,M101,2,0
1,1,0,-3.3,-3.8,0,hsa05224,Breast cancer,M110,2,0
1,1,0,-5.9,-3.3,0,GO:0009952,anterior/posterior pattern specification,M110,2,0
1,1,0,-4.3,-2.3,0,GO:0030324,lung development,M110,2,0
1,1,0,-2.6,-3.2,0,hsa05032,Morphine addiction,M110,2,0
1,1,0,-5.8,-2.1,0,WP170,Nuclear receptors,M110,2,0
1,1,0,-2.2,-2.9,0,WP5094,Orexin receptor pathway,M110,2,0
1,1,0,-4.7,-2.3,0,WP4482,Vitamin D in inflammatory diseases,M110,2,0
1,1,0,-4.5,-2.2,0,GO:0090102,cochlea development,M110,2,0
1,1,0,-2,-2.7,0,GO:0071774,response to fibroblast growth factor,M110,2,0
1,0,1,-3.6,0,-2.3,GO:0009617,response to bacterium,M101,2,0
1,1,0,-2.5,-4.1,0,GO:1901655,cellular response to ketone,M110,2,0
1,0,1,-2.2,0,-2.5,GO:0071425,hematopoietic stem cell proliferation,M101,2,0
1,0,1,-3,0,-2,WP2380,Brain derived neurotrophic factor BDNF signaling pathway,M101,2,0
1,1,0,-2.9,-2.1,0,GO:0045064,T-helper 2 cell differentiation,M110,2,0
1,0,1,-3,0,-2.3,GO:0035136,forelimb morphogenesis,M101,2,0
1,0,1,-2.2,0,-2.2,GO:0071248,cellular response to metal ion,M101,2,0
1,1,0,-3.8,-2.7,0,GO:0002053,positive regulation of mesenchymal cell proliferation,M110,2,0
1,1,0,-13,-7.5,0,WP2857,Mesodermal commitment pathway,M110,2,0
1,1,0,-2.4,-2.4,0,GO:0035162,embryonic hemopoiesis,M110,2,0
1,0,1,-6.9,0,-2.6,R-HSA-9031628,NGF-stimulated transcription,M101,2,0
1,1,0,-2.7,-2.5,0,GO:0048708,astrocyte differentiation,M110,2,0
1,1,0,-4.5,-3,0,GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response",M110,2,0
1,1,0,-2.9,-2.5,0,GO:0072006,nephron development,M110,2,0
1,1,0,-2.5,-2.3,0,GO:0071375,cellular response to peptide hormone stimulus,M110,2,0
1,1,0,-2.2,-4.4,0,GO:0048864,stem cell development,M110,2,0
1,1,0,-2.6,-2.5,0,hsa04630,JAK-STAT signaling pathway,M110,2,0
1,1,0,-2.3,-2.7,0,GO:0060326,cell chemotaxis,M110,2,0
1,1,0,-2.1,-2.8,0,R-HSA-9673324,WNT5:FZD7-mediated leishmania damping,M110,2,0
1,1,0,-2.8,-2.3,0,WP2034,Leptin signaling pathway,M110,2,0
1,1,0,-2.2,-2,0,GO:0060070,canonical Wnt signaling pathway,M110,2,0
1,1,0,-2,-2.7,0,GO:0048332,mesoderm morphogenesis,M110,2,0
1,1,0,-5.2,-4.6,0,GO:0021772,olfactory bulb development,M110,2,0
1,0,1,-2.2,0,-4.9,M8626,SIG BCR SIGNALING PATHWAY,M101,2,0
1,1,0,-2.2,-2.7,0,GO:0035272,exocrine system development,M110,2,0
1,1,0,-2.6,-2.1,0,GO:1905330,regulation of morphogenesis of an epithelium,M110,2,0
1,1,0,-2.2,-2.3,0,GO:0046622,positive regulation of organ growth,M110,2,0
0,1,1,0,-2.2,-2.1,GO:0050807,regulation of synapse organization,M011,2,0
0,1,1,0,-5,-2.2,GO:0060078,regulation of postsynaptic membrane potential,M011,2,0
1,1,0,-3.1,-2.2,0,GO:0045927,positive regulation of growth,M110,2,0
1,1,0,-3.6,-3.8,0,GO:0060037,pharyngeal system development,M110,2,0
0,1,1,0,-2.4,-2.1,GO:0072124,regulation of glomerular mesangial cell proliferation,M011,2,0
1,1,0,-3.5,-3.4,0,R-HSA-3769402,Deactivation of the beta-catenin transactivating complex,M110,2,0
1,1,0,-2.2,-2.6,0,GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,M110,2,0
1,0,1,-2.6,0,-2.8,GO:0022030,telencephalon glial cell migration,M101,2,0
1,1,0,-3.7,-2.5,0,GO:0035710,"CD4-positive, alpha-beta T cell activation",M110,2,0
1,1,0,-7.9,-3.8,0,GO:0007507,heart development,M110,2,0
1,0,1,-6.7,0,-2.8,WP4666,Hepatitis B infection,M101,2,0
1,1,0,-4.2,-4.2,0,hsa04550,Signaling pathways regulating pluripotency of stem cells,M110,2,0
1,0,1,-3.1,0,-2.2,GO:0014013,regulation of gliogenesis,M101,2,0
1,1,0,-3,-2.8,0,GO:0030111,regulation of Wnt signaling pathway,M110,2,0
1,1,0,-4.2,-3.4,0,GO:0045787,positive regulation of cell cycle,M110,2,0
1,1,0,-7,-3.8,0,GO:0048514,blood vessel morphogenesis,M110,2,0
1,1,0,-3.6,-2.8,0,GO:0060041,retina development in camera-type eye,M110,2,0
0,1,1,0,-2.9,-2.8,hsa04935,"Growth hormone synthesis, secretion and action",M011,2,0
1,0,1,-2.3,0,-5.5,GO:0046635,positive regulation of alpha-beta T cell activation,M101,2,0
1,1,0,-2.4,-2.4,0,GO:0070741,response to interleukin-6,M110,2,0
1,1,0,-2.5,-2.3,0,R-HSA-5607764,CLEC7A (Dectin-1) signaling,M110,2,0
1,1,0,-6.2,-3.1,0,GO:0055123,digestive system development,M110,2,0
1,1,0,-5.2,-2.9,0,GO:0001822,kidney development,M110,2,0
1,1,0,-2.5,-2.1,0,GO:0032835,glomerulus development,M110,2,0
1,1,0,-6.4,-3.9,0,WP2853,Endoderm differentiation,M110,2,0
0,1,1,0,-3.2,-2.7,hsa04062,Chemokine signaling pathway,M011,2,0
0,1,1,0,-2.7,-4,M22,PID GMCSF PATHWAY,M011,2,0
1,0,1,-2.4,0,-3.2,R-HSA-9664433,Leishmania parasite growth and survival,M101,2,0
1,1,0,-7.2,-3.7,0,GO:0060537,muscle tissue development,M110,2,0
1,1,0,-2.1,-2.8,0,GO:0038154,interleukin-11-mediated signaling pathway,M110,2,0
1,1,0,-5,-3.6,0,GO:0002293,alpha-beta T cell differentiation involved in immune response,M110,2,0
1,1,0,-6.9,-3.2,0,GO:0022612,gland morphogenesis,M110,2,0
1,0,1,-2.2,0,-2.6,GO:0046533,negative regulation of photoreceptor cell differentiation,M101,2,0
1,1,0,-2.8,-4,0,GO:0055057,neuroblast division,M110,2,0
1,1,0,-2.2,-4.7,0,GO:0040034,"regulation of development, heterochronic",M110,2,0
1,0,1,-3,0,-2.5,GO:0022029,telencephalon cell migration,M101,2,0
1,1,0,-5.4,-4.3,0,GO:0007498,mesoderm development,M110,2,0
1,1,0,-3.9,-2.6,0,GO:0002520,immune system development,M110,2,0
1,1,0,-3,-4.5,0,GO:0043433,negative regulation of DNA-binding transcription factor activity,M110,2,0
1,0,1,-3.7,0,-5.1,GO:0002761,regulation of myeloid leukocyte differentiation,M101,2,0
0,1,1,0,-2.6,-2.5,GO:0032722,positive regulation of chemokine production,M011,2,0
1,1,0,-4,-3.5,0,R-HSA-157118,Signaling by NOTCH,M110,2,0
1,0,1,-3.4,0,-4.8,WP437,EGF EGFR signaling pathway,M101,2,0
0,1,1,0,-2.3,-8,WP286,IL 3 signaling pathway,M011,2,0
1,1,0,-3.8,-3,0,GO:0021675,nerve development,M110,2,0
1,1,0,-2.6,-2.1,0,GO:0097035,regulation of membrane lipid distribution,M110,2,0
1,0,1,-2.8,0,-2.2,R-HSA-5621481,C-type lectin receptors (CLRs),M101,2,0
0,1,1,0,-2.5,-2.2,hsa05323,Rheumatoid arthritis,M011,2,0
1,0,1,-3.3,0,-2.5,GO:0045665,negative regulation of neuron differentiation,M101,2,0
1,0,1,-3.4,0,-2.3,WP395,IL 4 signaling pathway,M101,2,0
1,1,0,-2.9,-2.8,0,WP2324,AGE RAGE pathway,M110,2,0
0,1,1,0,-3.2,-2.6,GO:0048589,developmental growth,M011,2,0
1,1,0,-3.6,-2.3,0,GO:0043586,tongue development,M110,2,0
1,1,0,-4.3,-3,0,GO:0045765,regulation of angiogenesis,M110,2,0
1,1,0,-2,-3.4,0,GO:0044706,multi-multicellular organism process,M110,2,0
1,1,0,-2.2,-2.5,0,GO:0021955,central nervous system neuron axonogenesis,M110,2,0
1,1,0,-6.7,-2.2,0,GO:0030879,mammary gland development,M110,2,0
1,1,0,-3.2,-3,0,GO:0061180,mammary gland epithelium development,M110,2,0
1,1,0,-4.6,-3.5,0,GO:0035019,somatic stem cell population maintenance,M110,2,0
1,0,1,-3,0,-2.2,R-HSA-9012999,RHO GTPase cycle,M101,2,0
1,1,0,-6.2,-4.7,0,GO:0003007,heart morphogenesis,M110,2,0
1,0,1,-3.8,0,-3.1,WP2203,Thymic stromal lymphopoietin TSLP signaling pathway,M101,2,0
1,0,1,-4.6,0,-4.6,GO:0048701,embryonic cranial skeleton morphogenesis,M101,2,0
1,1,0,-3.2,-2.7,0,M166,PID ATF2 PATHWAY,M110,2,0
1,1,0,-2.6,-4.4,0,GO:0048596,embryonic camera-type eye morphogenesis,M110,2,0
1,0,1,-4.3,0,-6.8,hsa04662,B cell receptor signaling pathway,M101,2,0
1,1,0,-5.5,-3.4,0,GO:0002292,T cell differentiation involved in immune response,M110,2,0
1,0,1,-2.8,0,-3.9,GO:0050670,regulation of lymphocyte proliferation,M101,2,0
1,1,0,-4.9,-4.4,0,GO:0021988,olfactory lobe development,M110,2,0
1,1,0,-3,-2.2,0,GO:0022404,molting cycle process,M110,2,0
1,1,0,-2.2,-2.5,0,GO:2001053,regulation of mesenchymal cell apoptotic process,M110,2,0
1,1,0,-4.1,-3,0,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",M110,2,0
1,0,1,-2.8,0,-2.1,GO:0018212,peptidyl-tyrosine modification,M101,2,0
1,1,0,-5.3,-3.1,0,R-HSA-9758941,Gastrulation,M110,2,0
1,1,0,-3.7,-2.5,0,WP474,Endochondral ossification,M110,2,0
1,0,1,-4.1,0,-2.2,M223,PID BETA CATENIN NUC PATHWAY,M101,2,0
1,1,0,-5.1,-3.4,0,GO:0002286,T cell activation involved in immune response,M110,2,0
1,0,1,-2.5,0,-2.1,GO:0002443,leukocyte mediated immunity,M101,2,0
1,0,1,-3.2,0,-2.2,GO:0061371,determination of heart left/right asymmetry,M101,2,0
1,1,0,-3.9,-3.5,0,GO:0048754,branching morphogenesis of an epithelial tube,M110,2,0
0,1,1,0,-4.3,-3.4,WP3892,Development of pulmonary dendritic cells and macrophage subsets,M011,2,0
1,0,1,-2.2,0,-2.5,M241,PID RAC1 REG PATHWAY,M101,2,0
0,1,1,0,-3,-3.4,R-HSA-9725370,Signaling by ALK fusions and activated point mutants,M011,2,0
0,1,1,0,-3.4,-2.2,GO:0071383,cellular response to steroid hormone stimulus,M011,2,0
0,1,1,0,-3,-2.1,GO:0030225,macrophage differentiation,M011,2,0
1,0,1,-6.3,0,-3.4,R-HSA-198725,Nuclear Events (kinase and transcription factor activation),M101,2,0
1,1,0,-4.1,-3.9,0,GO:0072132,mesenchyme morphogenesis,M110,2,0
1,0,1,-8,0,-3.5,hsa05161,Hepatitis B,M101,2,0
1,1,0,-2.1,-2,0,GO:0001910,regulation of leukocyte mediated cytotoxicity,M110,2,0
0,1,1,0,-2.6,-3,GO:0032677,regulation of interleukin-8 production,M011,2,0
1,0,1,-3.4,0,-2.3,GO:0001947,heart looping,M101,2,0
0,1,1,0,-2.4,-2.1,WP5063,FOXP3 in COVID 19,M011,2,0
1,1,0,-3.9,-3.6,0,GO:0048638,regulation of developmental growth,M110,2,0
0,1,1,0,-2.3,-2.1,R-HSA-4086398,Ca2+ pathway,M011,2,0
0,1,1,0,-2.4,-2.1,GO:1901724,positive regulation of cell proliferation involved in kidney development,M011,2,0
1,1,0,-2.4,-2.8,0,R-HSA-1980143,Signaling by NOTCH1,M110,2,0
1,1,0,-2.6,-2.8,0,GO:0045669,positive regulation of osteoblast differentiation,M110,2,0
1,1,0,-3.8,-3.6,0,GO:0001704,formation of primary germ layer,M110,2,0
1,1,0,-2.5,-3.3,0,R-HSA-195721,Signaling by WNT,M110,2,0
1,0,1,-2.9,0,-2.1,GO:0048486,parasympathetic nervous system development,M101,2,0
1,1,0,-3,-2.2,0,GO:0022405,hair cycle process,M110,2,0
1,1,0,-4.9,-3.7,0,GO:0002697,regulation of immune effector process,M110,2,0
1,1,0,-8,-4.4,0,GO:0032774,RNA biosynthetic process,M110,2,0
1,1,0,-5.7,-2,0,GO:0030856,regulation of epithelial cell differentiation,M110,2,0
1,1,0,-3.5,-3,0,GO:0007369,gastrulation,M110,2,0
1,1,0,-6.7,-2.9,0,GO:0048565,digestive tract development,M110,2,0
1,1,0,-3.6,-2.9,0,GO:0003143,embryonic heart tube morphogenesis,M110,2,0
1,1,0,-2.3,-2.4,0,GO:0021532,neural tube patterning,M110,2,0
0,1,1,0,-2.3,-2.4,R-HSA-451326,Activation of kainate receptors upon glutamate binding,M011,2,0
1,1,0,-4.9,-4.9,0,GO:0045588,positive regulation of gamma-delta T cell differentiation,M110,2,0
1,0,1,-2,0,-2.5,WP3937,Microglia pathogen phagocytosis pathway,M101,2,0
1,1,0,-5.2,-2.4,0,GO:2000648,positive regulation of stem cell proliferation,M110,2,0
1,0,1,-2.2,0,-2.2,R-HSA-76002,"Platelet activation, signaling and aggregation",M101,2,0
1,1,0,-3,-2.4,0,GO:1903038,negative regulation of leukocyte cell-cell adhesion,M110,2,0
1,1,0,-5.4,-2.5,0,GO:0072189,ureter development,M110,2,0
1,1,0,-2.6,-2.1,0,GO:2000027,regulation of animal organ morphogenesis,M110,2,0
0,1,1,0,-2.9,-2.2,GO:0071277,cellular response to calcium ion,M011,2,0
1,0,1,-2.2,0,-2.6,GO:0043378,"positive regulation of CD8-positive, alpha-beta T cell differentiation",M101,2,0
1,0,1,-2.4,0,-2.9,GO:0050671,positive regulation of lymphocyte proliferation,M101,2,0
1,1,0,-4.2,-4.6,0,GO:0061138,morphogenesis of a branching epithelium,M110,2,0
1,0,1,-2.7,0,-2,hsa05162,Measles,M101,2,0
1,1,0,-2,-3.5,0,GO:0060759,regulation of response to cytokine stimulus,M110,2,0
1,0,1,-3.9,0,-2.7,GO:0002070,epithelial cell maturation,M101,2,0
1,1,0,-2.2,-4.7,0,GO:0048505,regulation of timing of cell differentiation,M110,2,0
0,1,1,0,-3,-2.2,GO:0043584,nose development,M011,2,0
0,1,1,0,-3.6,-2.7,GO:0021879,forebrain neuron differentiation,M011,2,0
0,1,1,0,-2.5,-4,M186,PID PDGFRB PATHWAY,M011,2,0
1,1,0,-4.7,-2.6,0,GO:0051336,regulation of hydrolase activity,M110,2,0
1,0,1,-2.2,0,-3.4,GO:0002763,positive regulation of myeloid leukocyte differentiation,M101,2,0
1,1,0,-4.1,-2.1,0,GO:0060872,semicircular canal development,M110,2,0
1,1,0,-2.5,-2.4,0,GO:0042476,odontogenesis,M110,2,0
1,1,0,-2.6,-2.3,0,GO:0061437,renal system vasculature development,M110,2,0
1,1,0,-5.5,-2.9,0,GO:0060840,artery development,M110,2,0
1,0,1,-3.3,0,-3.2,GO:0070663,regulation of leukocyte proliferation,M101,2,0
1,1,0,-2.5,-2.8,0,GO:0021952,central nervous system projection neuron axonogenesis,M110,2,0
1,1,0,-3.1,-3.8,0,GO:0051101,regulation of DNA binding,M110,2,0
0,1,1,0,-2.4,-2.1,GO:0046629,gamma-delta T cell activation,M011,2,0
0,1,1,0,-2.6,-2.3,WP3863,T cell antigen receptor TCR pathway during Staphylococcus aureus infection,M011,2,0
1,0,1,-2.1,0,-2.1,R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases,M101,2,0
1,1,0,-3.8,-3.4,0,GO:0060411,cardiac septum morphogenesis,M110,2,0
1,0,1,-2.6,0,-2.6,GO:0051250,negative regulation of lymphocyte activation,M101,2,0
1,1,0,-3.2,-3.2,0,WP4262,Breast cancer pathway,M110,2,0
1,1,0,-2.4,-3.1,0,GO:0043300,regulation of leukocyte degranulation,M110,2,0
1,1,0,-2.3,-2.2,0,GO:0035282,segmentation,M110,2,0
1,0,1,-2.4,0,-3.2,R-HSA-9662851,Anti-inflammatory response favouring Leishmania parasite infection,M101,2,0
1,0,1,-2,0,-2.5,GO:0031343,positive regulation of cell killing,M101,2,0
1,1,0,-2.1,-2.7,0,GO:0071353,cellular response to interleukin-4,M110,2,0
1,1,0,-4.5,-5.4,0,WP4540,Hippo signaling regulation pathways,M110,2,0
0,1,1,0,-2.4,-2.1,GO:2001187,"positive regulation of CD8-positive, alpha-beta T cell activation",M011,2,0
1,1,0,-4.1,-2.3,0,GO:0060443,mammary gland morphogenesis,M110,2,0
1,1,0,-2.6,-3.4,0,GO:0060603,mammary gland duct morphogenesis,M110,2,0
1,1,0,-2.2,-2.5,0,M23,PID WNT NONCANONICAL PATHWAY,M110,2,0
1,1,0,-4.2,-3.6,0,GO:0040008,regulation of growth,M110,2,0
0,1,1,0,-2.1,-3.2,WP313,Hepatocyte growth factor receptor signaling,M011,2,0
0,1,1,0,-2.7,-3,R-HSA-9674555,Signaling by CSF3 (G-CSF),M011,2,0
1,1,0,-2.6,-2.3,0,GO:0061440,kidney vasculature development,M110,2,0
1,1,0,-2,-3.2,0,GO:1904892,regulation of receptor signaling pathway via STAT,M110,2,0
1,1,0,-3.8,-2.7,0,GO:0043588,skin development,M110,2,0
1,1,0,-8.6,-5.6,0,GO:0006366,transcription by RNA polymerase II,M110,2,0
1,0,1,-2.2,0,-3,GO:0021515,cell differentiation in spinal cord,M101,2,0
1,0,1,-2.7,0,-3.4,WP2023,Cell differentiation expanded index,M101,2,0
0,1,1,0,-2.3,-3,R-HSA-451308,Activation of Ca-permeable Kainate Receptor,M011,2,0
1,0,1,-4.3,0,-2.5,hsa04625,C-type lectin receptor signaling pathway,M101,2,0
1,1,0,-3.5,-2.9,0,WP2882,Nuclear receptors meta pathway,M110,2,0
1,0,1,-3.4,0,-2.1,hsa04921,Oxytocin signaling pathway,M101,2,0
0,1,1,0,-2.4,-3.6,WP4205,MET in type 1 papillary renal cell carcinoma,M011,2,0
1,1,0,-4.8,-2.5,0,GO:0030323,respiratory tube development,M110,2,0
1,1,0,-4.4,-2.8,0,GO:1901342,regulation of vasculature development,M110,2,0
1,1,0,-2.9,-2.1,0,GO:0021889,olfactory bulb interneuron differentiation,M110,2,0
1,1,0,-2.1,-2.8,0,GO:0060136,embryonic process involved in female pregnancy,M110,2,0
1,0,1,-2.4,0,-2.5,GO:1902074,response to salt,M101,2,0
1,1,0,-4.3,-2.2,0,hsa04151,PI3K-Akt signaling pathway,M110,2,0
0,1,1,0,-3.2,-2.6,GO:0040007,growth,M011,2,0
1,1,0,-2.4,-2.7,0,GO:1901653,cellular response to peptide,M110,2,0
1,0,1,-2.4,0,-2.9,hsa05135,Yersinia infection,M101,2,0
1,0,1,-2.5,0,-2.8,GO:0032946,positive regulation of mononuclear cell proliferation,M101,2,0
1,1,0,-6.2,-3,0,R-HSA-400253,Circadian Clock,M110,2,0
1,1,0,-3.7,-3.4,0,GO:0003279,cardiac septum development,M110,2,0
1,1,0,-5.8,-7.5,0,GO:0060485,mesenchyme development,M110,2,0
0,1,1,0,-3.4,-4.1,GO:0002253,activation of immune response,M011,2,0
1,1,0,-3.8,-2.8,0,GO:0002285,lymphocyte activation involved in immune response,M110,2,0
1,0,1,-3.1,0,-2.1,WP2877,Vitamin D receptor pathway,M101,2,0
1,1,0,-3.5,-2.7,0,GO:0008544,epidermis development,M110,2,0
1,1,0,-3.3,-3.2,0,GO:0031214,biomineral tissue development,M110,2,0
1,0,1,-2.4,0,-4.1,R-HSA-9664323,FCGR3A-mediated IL10 synthesis,M101,2,0
1,0,1,-3.1,0,-2.5,GO:0021846,cell proliferation in forebrain,M101,2,0
1,1,0,-4,-3.1,0,WP4541,Hippo Merlin signaling dysregulation,M110,2,0
1,1,0,-4.1,-4.3,0,GO:0046645,positive regulation of gamma-delta T cell activation,M110,2,0
1,0,1,-2.8,0,-2.3,GO:0048385,regulation of retinoic acid receptor signaling pathway,M101,2,0
0,1,1,0,-2.3,-2.9,WP364,IL6 signaling pathway,M011,2,0
1,0,1,-2.4,0,-2.9,hsa05223,Non-small cell lung cancer,M101,2,0
1,1,0,-4,-3.8,0,GO:0048048,embryonic eye morphogenesis,M110,2,0
1,0,1,-3.5,0,-2.7,GO:0002069,columnar/cuboidal epithelial cell maturation,M101,2,0
1,1,0,-9.8,-4.1,0,GO:0048732,gland development,M110,2,0
1,1,0,-3.1,-3.7,0,GO:0010594,regulation of endothelial cell migration,M110,2,0
1,1,0,-2.6,-3.4,0,GO:0070670,response to interleukin-4,M110,2,0
1,0,1,-2.1,0,-2.1,GO:0021510,spinal cord development,M101,2,0
1,1,0,-3.7,-2.5,0,WP4808,Endochondral ossification with skeletal dysplasias,M110,2,0
1,1,0,-3.6,-2.3,0,GO:0030216,keratinocyte differentiation,M110,2,0
1,0,1,-4.1,0,-2.6,M279,PID RB 1PATHWAY,M101,2,0
1,1,0,-2.7,-2,0,GO:0042303,molting cycle,M110,2,0
1,0,1,-2.6,0,-3.8,hsa04664,Fc epsilon RI signaling pathway,M101,2,0
1,1,0,-5.5,-5.4,0,GO:0048762,mesenchymal cell differentiation,M110,2,0
1,1,0,-2.8,-2.2,0,GO:2000737,negative regulation of stem cell differentiation,M110,2,0
1,1,0,-4.3,-3.9,0,GO:1901654,response to ketone,M110,2,0
1,1,0,-4.1,-3.6,0,GO:0003206,cardiac chamber morphogenesis,M110,2,0
0,1,1,0,-2.9,-3.5,WP5115,Network map of SARS CoV 2 signaling pathway,M011,2,0
0,1,1,0,-2.1,-3.4,R-HSA-1280218,Adaptive Immune System,M011,2,0
1,1,0,-2.8,-2.3,0,GO:0071499,cellular response to laminar fluid shear stress,M110,2,0
1,1,0,-6.3,-2.4,0,GO:0030522,intracellular receptor signaling pathway,M110,2,0
1,1,0,-3.3,-4.7,0,GO:0019827,stem cell population maintenance,M110,2,0
1,1,0,-2.6,-3.6,0,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),M110,2,0
1,1,0,-2.8,-2.3,0,WP3299,let 7 inhibition of ES cell reprogramming,M110,2,0
1,0,1,-2.8,0,-4.4,R-HSA-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,M101,2,0
1,1,0,-3.3,-4.9,0,GO:0098727,maintenance of cell number,M110,2,0
1,1,0,-2.9,-2.4,0,GO:0022408,negative regulation of cell-cell adhesion,M110,2,0
0,1,1,0,-2.2,-2,GO:0050852,T cell receptor signaling pathway,M011,2,0
1,1,0,-7.4,-5.4,0,GO:0002009,morphogenesis of an epithelium,M110,2,0
0,1,1,0,-2.1,-3.2,R-HSA-9705462,Inactivation of CSF3 (G-CSF) signaling,M011,2,0
1,1,0,-3.5,-2.2,0,GO:0031016,pancreas development,M110,2,0
1,1,0,-3.3,-2.3,0,GO:0002698,negative regulation of immune effector process,M110,2,0
1,0,1,-3.9,0,-2.2,WP3611,Photodynamic therapy induced AP 1 survival signaling,M101,2,0
1,0,1,-2.9,0,-2.1,M36,PID IL27 PATHWAY,M101,2,0
1,1,0,-3,-2.9,0,GO:0031076,embryonic camera-type eye development,M110,2,0
0,1,1,0,-3.1,-5.4,GO:0002429,immune response-activating cell surface receptor signaling pathway,M011,2,0
1,1,0,-7.8,-4.5,0,GO:0006351,DNA-templated transcription,M110,2,0
0,1,1,0,-2.1,-4.3,R-HSA-912631,Regulation of signaling by CBL,M011,2,0
1,0,1,-2,0,-3,GO:0051384,response to glucocorticoid,M101,2,0
1,1,0,-2.4,-2.8,0,hsa04640,Hematopoietic cell lineage,M110,2,0
1,1,0,-3.4,-3.5,0,WP2858,Ectoderm differentiation,M110,2,0
1,0,1,-3.5,0,-2.6,GO:0021800,cerebral cortex tangential migration,M101,2,0
1,1,0,-2.4,-2.4,0,R-HSA-112315,Transmission across Chemical Synapses,M110,2,0
1,1,0,-2.2,-2.9,0,hsa04310,Wnt signaling pathway,M110,2,0
1,0,1,-4.3,0,-2.2,WP2018,RANKL RANK signaling pathway,M101,2,0
1,1,0,-3.4,-2.3,0,M28,PID IL4 2PATHWAY,M110,2,0
1,0,1,-3.4,0,-3.2,GO:0021780,glial cell fate specification,M101,2,0
1,1,0,-4.3,-2.6,0,WP3932,Focal adhesion PI3K Akt mTOR signaling pathway,M110,2,0
0,1,1,0,-2.3,-4.7,R-HSA-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",M011,2,0
1,1,0,-2.6,-2.1,0,GO:0050900,leukocyte migration,M110,2,0
1,1,0,-2.8,-2.3,0,GO:0032763,regulation of mast cell cytokine production,M110,2,0
1,1,0,-6.6,-2.9,0,R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,M110,2,0
1,1,0,-2,-2.3,0,GO:0001936,regulation of endothelial cell proliferation,M110,2,0
1,1,0,-2.1,-2.8,0,GO:0002704,negative regulation of leukocyte mediated immunity,M110,2,0
1,1,0,-6.3,-3.7,0,GO:0060541,respiratory system development,M110,2,0
1,1,0,-4,-3.4,0,WP5087,Pleural mesothelioma,M110,2,0
0,1,1,0,-2.1,-2.4,hsa04072,Phospholipase D signaling pathway,M011,2,0
0,1,1,0,-2.8,-4.2,GO:0045648,positive regulation of erythrocyte differentiation,M011,2,0
1,1,0,-3,-2.2,0,GO:0002052,positive regulation of neuroblast proliferation,M110,2,0
1,1,0,-5.7,-6.2,0,WP2374,Oncostatin M signaling pathway,M110,2,0
1,0,1,-2.8,0,-2.7,GO:0007219,Notch signaling pathway,M101,2,0
