_MEMBER_AD_imp_1 - 94.0-96.0,_MEMBER_AD_imp_1 - 96.0-98.0,_MEMBER_AD_imp_1 - 98.0-100.0,_LogP_AD_imp_1 - 94.0-96.0,_LogP_AD_imp_1 - 96.0-98.0,_LogP_AD_imp_1 - 98.0-100.0,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,0,1,-2.6,0,-3.4,GO:0043300,regulation of leukocyte degranulation,M101,2,0
1,0,1,-3.4,0,-2.2,GO:0003208,cardiac ventricle morphogenesis,M101,2,0
1,0,1,-4.4,0,-2,GO:0002830,positive regulation of type 2 immune response,M101,2,0
1,0,1,-2.5,0,-2,GO:0001936,regulation of endothelial cell proliferation,M101,2,0
1,0,1,-3.5,0,-2.8,GO:2000147,positive regulation of cell motility,M101,2,0
0,1,1,0,-2.5,-2.1,GO:0048872,homeostasis of number of cells,M011,2,0
0,1,1,0,-2.9,-2.2,WP2355,Corticotropin releasing hormone signaling pathway,M011,2,0
1,1,0,-2.1,-2.1,0,R-HSA-8875878,MET promotes cell motility,M110,2,0
0,1,1,0,-3,-5.9,GO:0050777,negative regulation of immune response,M011,2,0
0,1,1,0,-2.7,-2.7,GO:0071425,hematopoietic stem cell proliferation,M011,2,0
1,0,1,-2.3,0,-3.9,GO:0050728,negative regulation of inflammatory response,M101,2,0
1,1,0,-2,-3,0,GO:0031175,neuron projection development,M110,2,0
1,0,1,-3.1,0,-5.1,GO:0061061,muscle structure development,M101,2,0
1,0,1,-2.4,0,-3.6,GO:1902106,negative regulation of leukocyte differentiation,M101,2,0
0,1,1,0,-2.7,-3.2,GO:0030031,cell projection assembly,M011,2,0
1,0,1,-5,0,-3.6,GO:0048706,embryonic skeletal system development,M101,2,0
0,1,1,0,-2.6,-3.2,GO:0022612,gland morphogenesis,M011,2,0
1,0,1,-2.2,0,-2.2,GO:0002067,glandular epithelial cell differentiation,M101,2,0
1,1,0,-3.1,-3.1,0,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,M110,2,0
0,1,1,0,-7.2,-4.3,WP5434,Pathways in cancer,M011,2,0
1,0,1,-4.3,0,-3.1,GO:0002520,immune system development,M101,2,0
1,1,0,-2.5,-3.3,0,GO:0033077,T cell differentiation in thymus,M110,2,0
1,0,1,-2.2,0,-2.7,GO:0048754,branching morphogenesis of an epithelial tube,M101,2,0
1,0,1,-2,0,-2.6,GO:0072009,nephron epithelium development,M101,2,0
0,1,1,0,-2.5,-4.5,GO:0031348,negative regulation of defense response,M011,2,0
1,0,1,-3.6,0,-7.4,WP3945,TYROBP causal network in microglia,M101,2,0
1,0,1,-2.3,0,-5,GO:0048709,oligodendrocyte differentiation,M101,2,0
1,0,1,-3.3,0,-2,GO:0060541,respiratory system development,M101,2,0
1,0,1,-2.5,0,-2,GO:0071559,response to transforming growth factor beta,M101,2,0
0,1,1,0,-2.8,-2.4,GO:0048545,response to steroid hormone,M011,2,0
0,1,1,0,-3.4,-4.8,GO:0045588,positive regulation of gamma-delta T cell differentiation,M011,2,0
1,0,1,-2.7,0,-2.7,GO:0001708,cell fate specification,M101,2,0
0,1,1,0,-3.3,-2.5,WP3863,T cell antigen receptor TCR pathway during Staphylococcus aureus infection,M011,2,0
1,1,0,-2.4,-3.4,0,GO:0048339,paraxial mesoderm development,M110,2,0
1,0,1,-2.1,0,-4.3,GO:0032946,positive regulation of mononuclear cell proliferation,M101,2,0
1,1,0,-2.4,-3.1,0,hsa04935,"Growth hormone synthesis, secretion and action",M110,2,0
1,1,0,-2.1,-2.7,0,GO:2000736,regulation of stem cell differentiation,M110,2,0
1,0,1,-2.1,0,-3.4,GO:0051962,positive regulation of nervous system development,M101,2,0
1,1,0,-2.3,-3.1,0,hsa04660,T cell receptor signaling pathway,M110,2,0
1,0,1,-3,0,-6.6,GO:0051251,positive regulation of lymphocyte activation,M101,2,0
0,1,1,0,-3.1,-4,GO:0140467,integrated stress response signaling,M011,2,0
0,1,1,0,-3.1,-5.8,hsa04380,Osteoclast differentiation,M011,2,0
0,1,1,0,-4.5,-7.4,WP4149,White fat cell differentiation,M011,2,0
0,1,1,0,-2.5,-2.5,WP395,IL 4 signaling pathway,M011,2,0
0,1,1,0,-5.3,-2.6,WP4540,Hippo signaling regulation pathways,M011,2,0
1,0,1,-2,0,-2,GO:0030323,respiratory tube development,M101,2,0
0,1,1,0,-2.6,-3.7,GO:0001819,positive regulation of cytokine production,M011,2,0
0,1,1,0,-2.9,-2.9,GO:0060100,"positive regulation of phagocytosis, engulfment",M011,2,0
0,1,1,0,-3.2,-3.2,GO:0071396,cellular response to lipid,M011,2,0
0,1,1,0,-2.4,-4.1,M8626,SIG BCR SIGNALING PATHWAY,M011,2,0
1,0,1,-2,0,-2,GO:0043301,negative regulation of leukocyte degranulation,M101,2,0
1,0,1,-2.5,0,-2.5,M141,PID PI3KCI PATHWAY,M101,2,0
0,1,1,0,-2.1,-2.1,R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,M011,2,0
0,1,1,0,-2.7,-4.5,GO:0001944,vasculature development,M011,2,0
0,1,1,0,-3.5,-2.4,R-HSA-9758941,Gastrulation,M011,2,0
1,1,0,-3.5,-2.6,0,R-HSA-9680350,Signaling by CSF1 (M-CSF) in myeloid cells,M110,2,0
1,1,0,-2.2,-2.2,0,GO:0050852,T cell receptor signaling pathway,M110,2,0
0,1,1,0,-4.5,-4.5,WP5373,Osteoarthritic chondrocyte hypertrophy,M011,2,0
1,0,1,-2.4,0,-4.8,GO:0070663,regulation of leukocyte proliferation,M101,2,0
1,0,1,-4.4,0,-3.7,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,M101,2,0
0,1,1,0,-4.1,-3.3,hsa05221,Acute myeloid leukemia,M011,2,0
1,0,1,-2.1,0,-2.1,WP4808,Endochondral ossification with skeletal dysplasias,M101,2,0
1,0,1,-3.4,0,-2.4,R-HSA-912631,Regulation of signaling by CBL,M101,2,0
0,1,1,0,-2.4,-3.1,M195,PID CMYB PATHWAY,M011,2,0
0,1,1,0,-2.8,-2.8,GO:0045598,regulation of fat cell differentiation,M011,2,0
0,1,1,0,-2.6,-3.6,GO:0071345,cellular response to cytokine stimulus,M011,2,0
1,1,0,-3.5,-2.4,0,GO:0007498,mesoderm development,M110,2,0
1,0,1,-2.9,0,-2.3,GO:0014033,neural crest cell differentiation,M101,2,0
1,0,1,-2,0,-3.4,GO:0061138,morphogenesis of a branching epithelium,M101,2,0
1,0,1,-2.4,0,-2.7,GO:0051046,regulation of secretion,M101,2,0
1,1,0,-2.5,-2.5,0,GO:0035136,forelimb morphogenesis,M110,2,0
1,0,1,-2.9,0,-2.9,GO:0043304,regulation of mast cell degranulation,M101,2,0
0,0,1,0,0,-2.1,R-HSA-8878159,Transcriptional regulation by RUNX3,M001,1,0
1,0,0,-2.9,0,0,GO:1904018,positive regulation of vasculature development,M100,1,0
0,0,1,0,0,-4.2,GO:0032808,lacrimal gland development,M001,1,0
0,0,1,0,0,-2.7,GO:0045060,negative thymic T cell selection,M001,1,0
0,0,1,0,0,-2.2,GO:0009617,response to bacterium,M001,1,0
0,1,0,0,-3.7,0,hsa04015,Rap1 signaling pathway,M010,1,0
0,1,0,0,-2.2,0,R-HSA-2404192,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),M010,1,0
1,0,0,-2,0,0,GO:0019082,viral protein processing,M100,1,0
0,1,0,0,-2.2,0,GO:0019722,calcium-mediated signaling,M010,1,0
0,0,1,0,0,-2.2,GO:2000179,positive regulation of neural precursor cell proliferation,M001,1,0
0,0,1,0,0,-2.2,GO:0042098,T cell proliferation,M001,1,0
0,0,1,0,0,-2.4,GO:0045063,T-helper 1 cell differentiation,M001,1,0
0,0,1,0,0,-3.7,GO:1901741,positive regulation of myoblast fusion,M001,1,0
1,0,0,-2.5,0,0,WP5224,2q37 copy number variation syndrome,M100,1,0
0,0,1,0,0,-2.9,GO:0051056,regulation of small GTPase mediated signal transduction,M001,1,0
0,0,1,0,0,-2.7,R-HSA-975577,N-Glycan antennae elongation,M001,1,0
0,1,0,0,-2.4,0,hsa04915,Estrogen signaling pathway,M010,1,0
0,1,0,0,-3.3,0,GO:0099536,synaptic signaling,M010,1,0
0,1,0,0,-2.7,0,GO:0045010,actin nucleation,M010,1,0
0,1,0,0,-3.9,0,GO:0002244,hematopoietic progenitor cell differentiation,M010,1,0
0,1,0,0,-2.4,0,GO:0002262,myeloid cell homeostasis,M010,1,0
1,0,0,-2.4,0,0,GO:2000392,regulation of lamellipodium morphogenesis,M100,1,0
0,0,1,0,0,-2.4,GO:0032835,glomerulus development,M001,1,0
1,0,0,-2.3,0,0,GO:0003170,heart valve development,M100,1,0
0,1,0,0,-3.8,0,GO:0001818,negative regulation of cytokine production,M010,1,0
0,1,0,0,-3.7,0,hsa04724,Glutamatergic synapse,M010,1,0
1,0,0,-2.7,0,0,GO:0045630,positive regulation of T-helper 2 cell differentiation,M100,1,0
0,1,0,0,-4,0,GO:0030225,macrophage differentiation,M010,1,0
0,0,1,0,0,-2.4,GO:0051896,regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,M001,1,0
0,0,1,0,0,-2.7,GO:0002576,platelet degranulation,M001,1,0
1,0,0,-3.9,0,0,GO:0010562,positive regulation of phosphorus metabolic process,M100,1,0
1,0,0,-3.9,0,0,GO:0045937,positive regulation of phosphate metabolic process,M100,1,0
0,1,0,0,-2.9,0,R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer,M010,1,0
0,0,1,0,0,-2.4,GO:0045830,positive regulation of isotype switching,M001,1,0
0,0,1,0,0,-2.1,GO:0006636,unsaturated fatty acid biosynthetic process,M001,1,0
0,1,0,0,-3.2,0,GO:0071384,cellular response to corticosteroid stimulus,M010,1,0
0,1,0,0,-2.6,0,GO:0070849,response to epidermal growth factor,M010,1,0
0,0,1,0,0,-2.9,GO:0060070,canonical Wnt signaling pathway,M001,1,0
0,1,0,0,-2.1,0,WP69,T cell receptor signaling pathway,M010,1,0
0,1,0,0,-2.2,0,R-HSA-2428928,IRS-related events triggered by IGF1R,M010,1,0
0,1,0,0,-2.4,0,GO:0048565,digestive tract development,M010,1,0
0,0,1,0,0,-3.5,R-HSA-76002,"Platelet activation, signaling and aggregation",M001,1,0
0,0,1,0,0,-2.2,GO:0043306,positive regulation of mast cell degranulation,M001,1,0
0,0,1,0,0,-2.6,GO:0150077,regulation of neuroinflammatory response,M001,1,0
0,0,1,0,0,-2.9,GO:0045579,positive regulation of B cell differentiation,M001,1,0
0,1,0,0,-2.1,0,hsa05163,Human cytomegalovirus infection,M010,1,0
0,0,1,0,0,-2.9,GO:0046640,regulation of alpha-beta T cell proliferation,M001,1,0
0,0,1,0,0,-2,GO:0018904,ether metabolic process,M001,1,0
0,0,1,0,0,-4.5,GO:0021795,cerebral cortex cell migration,M001,1,0
1,0,0,-2.6,0,0,WP4830,GDNF RET signaling axis,M100,1,0
0,0,1,0,0,-2.3,GO:0045620,negative regulation of lymphocyte differentiation,M001,1,0
1,0,0,-2.1,0,0,M177,PID EPHA FWDPATHWAY,M100,1,0
0,1,0,0,-2.1,0,WP5087,Pleural mesothelioma,M010,1,0
0,0,1,0,0,-2.1,WP2876,Pregnane X receptor pathway,M001,1,0
0,0,1,0,0,-2.4,GO:0045059,positive thymic T cell selection,M001,1,0
0,0,1,0,0,-2.4,GO:0030854,positive regulation of granulocyte differentiation,M001,1,0
1,0,0,-2.4,0,0,GO:0001779,natural killer cell differentiation,M100,1,0
0,1,0,0,-4.4,0,GO:0048589,developmental growth,M010,1,0
1,0,0,-2.5,0,0,GO:0032656,regulation of interleukin-13 production,M100,1,0
0,0,1,0,0,-2.2,GO:0060441,epithelial tube branching involved in lung morphogenesis,M001,1,0
0,0,1,0,0,-2.1,GO:0042102,positive regulation of T cell proliferation,M001,1,0
0,0,1,0,0,-3.7,WP2858,Ectoderm differentiation,M001,1,0
0,1,0,0,-3.2,0,GO:1902414,protein localization to cell junction,M010,1,0
0,1,0,0,-2.4,0,WP3972,PDGFR beta pathway,M010,1,0
1,0,0,-2.7,0,0,GO:0035116,embryonic hindlimb morphogenesis,M100,1,0
0,0,1,0,0,-2.8,GO:0120035,regulation of plasma membrane bounded cell projection organization,M001,1,0
0,0,1,0,0,-2.7,GO:0031344,regulation of cell projection organization,M001,1,0
0,0,1,0,0,-2.1,GO:0002287,alpha-beta T cell activation involved in immune response,M001,1,0
0,1,0,0,-3.1,0,GO:0099537,trans-synaptic signaling,M010,1,0
0,1,0,0,-3.2,0,GO:0035019,somatic stem cell population maintenance,M010,1,0
0,1,0,0,-2.4,0,GO:0030838,positive regulation of actin filament polymerization,M010,1,0
0,0,1,0,0,-2.2,GO:0090103,cochlea morphogenesis,M001,1,0
0,1,0,0,-2.6,0,GO:0050804,modulation of chemical synaptic transmission,M010,1,0
1,0,0,-2,0,0,GO:0001710,mesodermal cell fate commitment,M100,1,0
0,0,1,0,0,-2.2,GO:0051098,regulation of binding,M001,1,0
1,0,0,-2.2,0,0,GO:0033081,regulation of T cell differentiation in thymus,M100,1,0
0,1,0,0,-2.6,0,GO:0099177,regulation of trans-synaptic signaling,M010,1,0
0,0,1,0,0,-2.2,GO:0046629,gamma-delta T cell activation,M001,1,0
0,0,1,0,0,-2,WP4159,GABA receptor signaling,M001,1,0
0,1,0,0,-3.7,0,R-HSA-8939247,RUNX1 regulates transcription of genes involved in interleukin signaling,M010,1,0
0,0,1,0,0,-2.1,WP3640,Imatinib and chronic myeloid leukemia,M001,1,0
0,1,0,0,-3.5,0,GO:0002335,mature B cell differentiation,M010,1,0
0,0,1,0,0,-3.1,WP3612,Photodynamic therapy induced NFE2L2 NRF2 survival signaling,M001,1,0
1,0,0,-2,0,0,R-HSA-6803157,Antimicrobial peptides,M100,1,0
0,1,0,0,-2.2,0,GO:0016553,base conversion or substitution editing,M010,1,0
0,1,0,0,-2.6,0,GO:0045616,regulation of keratinocyte differentiation,M010,1,0
0,1,0,0,-2.5,0,GO:0002705,positive regulation of leukocyte mediated immunity,M010,1,0
0,0,1,0,0,-2.1,R-HSA-201681,TCF dependent signaling in response to WNT,M001,1,0
0,1,0,0,-2.7,0,GO:0003334,keratinocyte development,M010,1,0
0,0,1,0,0,-2.5,WP5385,Growth factors and hormones in beta cell proliferation,M001,1,0
0,1,0,0,-2.4,0,CORUM:5233,TNF-alpha/NF-kappa B signaling complex 5,M010,1,0
1,0,0,-2.4,0,0,GO:0021877,forebrain neuron fate commitment,M100,1,0
0,0,1,0,0,-2.6,GO:0046639,negative regulation of alpha-beta T cell differentiation,M001,1,0
0,0,1,0,0,-5.4,WP5198,Inflammatory bowel disease signaling,M001,1,0
0,1,0,0,-2.2,0,hsa04657,IL-17 signaling pathway,M010,1,0
0,1,0,0,-3.8,0,GO:0007612,learning,M010,1,0
0,0,1,0,0,-2.6,GO:0030879,mammary gland development,M001,1,0
0,0,1,0,0,-3.1,R-HSA-8951430,RUNX3 regulates WNT signaling,M001,1,0
0,0,1,0,0,-2.3,GO:0032655,regulation of interleukin-12 production,M001,1,0
0,0,1,0,0,-2.1,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,M001,1,0
0,0,1,0,0,-2.4,GO:0060143,positive regulation of syncytium formation by plasma membrane fusion,M001,1,0
0,1,0,0,-2.5,0,WP5381,Smith Magenis and Potocki Lupski syndrome copy number variation,M010,1,0
0,1,0,0,-2.1,0,GO:0045787,positive regulation of cell cycle,M010,1,0
0,0,1,0,0,-2.7,GO:0042088,T-helper 1 type immune response,M001,1,0
0,1,0,0,-4.5,0,GO:0035418,protein localization to synapse,M010,1,0
0,1,0,0,-2.6,0,M65,PID FRA PATHWAY,M010,1,0
0,0,1,0,0,-2.2,M22,PID GMCSF PATHWAY,M001,1,0
0,0,1,0,0,-2,WP167,Eicosanoid synthesis,M001,1,0
1,0,0,-2.4,0,0,GO:0061371,determination of heart left/right asymmetry,M100,1,0
0,1,0,0,-3,0,GO:0018108,peptidyl-tyrosine phosphorylation,M010,1,0
0,1,0,0,-2.3,0,hsa04218,Cellular senescence,M010,1,0
0,0,1,0,0,-2.7,GO:0002698,negative regulation of immune effector process,M001,1,0
0,0,1,0,0,-2.7,GO:0002861,regulation of inflammatory response to antigenic stimulus,M001,1,0
0,1,0,0,-2.6,0,GO:0021772,olfactory bulb development,M010,1,0
0,0,1,0,0,-4.2,M28,PID IL4 2PATHWAY,M001,1,0
0,1,0,0,-3.4,0,GO:0030216,keratinocyte differentiation,M010,1,0
0,1,0,0,-3.1,0,GO:0045669,positive regulation of osteoblast differentiation,M010,1,0
0,1,0,0,-3.1,0,GO:0010863,positive regulation of phospholipase C activity,M010,1,0
0,1,0,0,-2.4,0,GO:0021783,preganglionic parasympathetic fiber development,M010,1,0
1,0,0,-2.1,0,0,GO:0038084,vascular endothelial growth factor signaling pathway,M100,1,0
0,0,1,0,0,-4,GO:0021801,cerebral cortex radial glia-guided migration,M001,1,0
1,0,0,-2.3,0,0,M48,PID MET PATHWAY,M100,1,0
0,1,0,0,-2.2,0,GO:0071774,response to fibroblast growth factor,M010,1,0
0,1,0,0,-2.6,0,WP4262,Breast cancer pathway,M010,1,0
0,1,0,0,-2.4,0,R-HSA-1912408,Pre-NOTCH Transcription and Translation,M010,1,0
0,0,1,0,0,-3.8,GO:0050680,negative regulation of epithelial cell proliferation,M001,1,0
1,0,0,-2.2,0,0,GO:0048935,peripheral nervous system neuron development,M100,1,0
1,0,0,-3.4,0,0,WP5348,11p11 2 copy number variation syndrome,M100,1,0
1,0,0,-3.3,0,0,GO:0001709,cell fate determination,M100,1,0
0,1,0,0,-2.4,0,GO:1990778,protein localization to cell periphery,M010,1,0
1,0,0,-2.4,0,0,R-HSA-6811438,Intra-Golgi traffic,M100,1,0
0,0,1,0,0,-3.2,M255,PID HIF1 TFPATHWAY,M001,1,0
0,1,0,0,-2,0,GO:0070102,interleukin-6-mediated signaling pathway,M010,1,0
0,1,0,0,-3.1,0,WP3655,Hypothetical craniofacial development pathway,M010,1,0
0,0,1,0,0,-3.9,GO:0032330,regulation of chondrocyte differentiation,M001,1,0
0,0,1,0,0,-3.2,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,M001,1,0
0,1,0,0,-2.6,0,GO:0007632,visual behavior,M010,1,0
0,0,1,0,0,-2.1,GO:0032673,regulation of interleukin-4 production,M001,1,0
1,0,0,-3.1,0,0,GO:0043535,regulation of blood vessel endothelial cell migration,M100,1,0
0,0,1,0,0,-2.4,GO:0008347,glial cell migration,M001,1,0
0,1,0,0,-2,0,GO:0060911,cardiac cell fate commitment,M010,1,0
0,0,1,0,0,-2.2,R-HSA-383280,Nuclear Receptor transcription pathway,M001,1,0
0,1,0,0,-2.1,0,WP4880,Host pathogen interaction of human coronaviruses interferon induction,M010,1,0
0,0,1,0,0,-3.7,CORUM:2695,ETS2-FOS-JUN complex,M001,1,0
0,1,0,0,-2.7,0,GO:0007610,behavior,M010,1,0
0,1,0,0,-2.9,0,R-HSA-112315,Transmission across Chemical Synapses,M010,1,0
0,1,0,0,-2.1,0,hsa04971,Gastric acid secretion,M010,1,0
0,1,0,0,-2.4,0,GO:0046777,protein autophosphorylation,M010,1,0
1,0,0,-3,0,0,GO:0043516,"regulation of DNA damage response, signal transduction by p53 class mediator",M100,1,0
0,0,1,0,0,-3.2,GO:0002891,positive regulation of immunoglobulin mediated immune response,M001,1,0
0,0,1,0,0,-2.2,GO:0031214,biomineral tissue development,M001,1,0
1,0,0,-2.7,0,0,GO:0042092,type 2 immune response,M100,1,0
0,0,1,0,0,-2.9,M279,PID RB 1PATHWAY,M001,1,0
0,0,1,0,0,-2.2,R-HSA-975576,N-glycan antennae elongation in the medial/trans-Golgi,M001,1,0
0,1,0,0,-2.1,0,R-HSA-163685,Integration of energy metabolism,M010,1,0
0,1,0,0,-2.3,0,GO:0055123,digestive system development,M010,1,0
0,1,0,0,-2.7,0,WP28,Selenium metabolism and selenoproteins,M010,1,0
0,0,1,0,0,-2.9,GO:0002712,regulation of B cell mediated immunity,M001,1,0
0,1,0,0,-2,0,M115,PID REG GR PATHWAY,M010,1,0
1,0,0,-3.1,0,0,CORUM:2536,PLC-gamma-2-SLP-76-Lyn-Grb2 complex,M100,1,0
1,0,0,-2.1,0,0,GO:0090049,regulation of cell migration involved in sprouting angiogenesis,M100,1,0
1,0,0,-2.5,0,0,GO:0060251,regulation of glial cell proliferation,M100,1,0
0,1,0,0,-2.1,0,GO:0071354,cellular response to interleukin-6,M010,1,0
0,1,0,0,-3.2,0,GO:0021545,cranial nerve development,M010,1,0
0,0,1,0,0,-2.7,GO:0042908,xenobiotic transport,M001,1,0
0,0,1,0,0,-2.1,GO:0048596,embryonic camera-type eye morphogenesis,M001,1,0
0,1,0,0,-3,0,GO:0021510,spinal cord development,M010,1,0
0,0,1,0,0,-2.9,GO:0002720,positive regulation of cytokine production involved in immune response,M001,1,0
0,1,0,0,-3.5,0,GO:0030183,B cell differentiation,M010,1,0
1,0,0,-2,0,0,GO:0007368,determination of left/right symmetry,M100,1,0
0,0,1,0,0,-7.3,GO:0050871,positive regulation of B cell activation,M001,1,0
0,1,0,0,-2.4,0,GO:0035640,exploration behavior,M010,1,0
0,1,0,0,-2.7,0,M15,PID LYSOPHOSPHOLIPID PATHWAY,M010,1,0
1,0,0,-2.1,0,0,R-HSA-9830369,Kidney development,M100,1,0
0,1,0,0,-2,0,R-HSA-1433559,Regulation of KIT signaling,M010,1,0
1,0,0,-2.4,0,0,GO:0021902,commitment of neuronal cell to specific neuron type in forebrain,M100,1,0
1,0,0,-3.8,0,0,GO:0021892,cerebral cortex GABAergic interneuron differentiation,M100,1,0
0,0,1,0,0,-5.4,WP4844,Influence of laminopathies on Wnt signaling,M001,1,0
0,0,1,0,0,-3.6,WP3892,Development of pulmonary dendritic cells and macrophage subsets,M001,1,0
1,0,0,-3.7,0,0,GO:2000106,regulation of leukocyte apoptotic process,M100,1,0
0,1,0,0,-3.4,0,GO:0098916,anterograde trans-synaptic signaling,M010,1,0
0,0,1,0,0,-3.8,GO:0002063,chondrocyte development,M001,1,0
0,0,1,0,0,-2.3,GO:0048048,embryonic eye morphogenesis,M001,1,0
0,1,0,0,-2.3,0,GO:0007409,axonogenesis,M010,1,0
0,1,0,0,-2,0,WP4337,ncRNAs involved in STAT3 signaling in hepatocellular carcinoma,M010,1,0
0,0,1,0,0,-3.5,GO:0050769,positive regulation of neurogenesis,M001,1,0
1,0,0,-2.1,0,0,GO:0071560,cellular response to transforming growth factor beta stimulus,M100,1,0
0,0,1,0,0,-2.2,GO:0042093,T-helper cell differentiation,M001,1,0
1,0,0,-2.4,0,0,GO:0060253,negative regulation of glial cell proliferation,M100,1,0
0,0,1,0,0,-2.4,GO:0001837,epithelial to mesenchymal transition,M001,1,0
0,0,1,0,0,-2.3,GO:0002704,negative regulation of leukocyte mediated immunity,M001,1,0
0,0,1,0,0,-3.9,GO:0002702,positive regulation of production of molecular mediator of immune response,M001,1,0
1,0,0,-2.3,0,0,GO:1901796,regulation of signal transduction by p53 class mediator,M100,1,0
0,0,1,0,0,-2.9,GO:0046633,alpha-beta T cell proliferation,M001,1,0
0,0,1,0,0,-2,GO:1990858,cellular response to lectin,M001,1,0
1,0,0,-2.4,0,0,GO:2000108,positive regulation of leukocyte apoptotic process,M100,1,0
0,1,0,0,-3.7,0,GO:0010518,positive regulation of phospholipase activity,M010,1,0
0,0,1,0,0,-2.7,GO:2000739,regulation of mesenchymal stem cell differentiation,M001,1,0
0,0,1,0,0,-2.2,GO:0032103,positive regulation of response to external stimulus,M001,1,0
0,0,1,0,0,-3.8,GO:0032943,mononuclear cell proliferation,M001,1,0
0,1,0,0,-2.5,0,GO:0051345,positive regulation of hydrolase activity,M010,1,0
0,0,1,0,0,-3.5,WP170,Nuclear receptors,M001,1,0
0,0,1,0,0,-2,GO:0036037,"CD8-positive, alpha-beta T cell activation",M001,1,0
0,0,1,0,0,-3.2,GO:0033630,positive regulation of cell adhesion mediated by integrin,M001,1,0
0,0,1,0,0,-2.1,GO:0030522,intracellular receptor signaling pathway,M001,1,0
1,0,0,-2.6,0,0,GO:0003176,aortic valve development,M100,1,0
0,0,1,0,0,-2.1,GO:0072073,kidney epithelium development,M001,1,0
1,0,0,-2.1,0,0,R-HSA-6806834,Signaling by MET,M100,1,0
0,0,1,0,0,-3.5,GO:0002718,regulation of cytokine production involved in immune response,M001,1,0
0,0,1,0,0,-3.1,GO:0043368,positive T cell selection,M001,1,0
0,1,0,0,-3.1,0,hsa04540,Gap junction,M010,1,0
1,0,0,-2.2,0,0,GO:0010921,regulation of phosphatase activity,M100,1,0
0,1,0,0,-2.7,0,WP4685,Melanoma,M010,1,0
0,1,0,0,-2.9,0,WP3932,Focal adhesion PI3K Akt mTOR signaling pathway,M010,1,0
0,1,0,0,-2.5,0,GO:0007219,Notch signaling pathway,M010,1,0
0,0,1,0,0,-2.5,WP3995,Prion disease pathway,M001,1,0
0,0,1,0,0,-2.2,GO:0031349,positive regulation of defense response,M001,1,0
0,0,1,0,0,-2.7,GO:0015908,fatty acid transport,M001,1,0
1,0,0,-2.4,0,0,GO:0008064,regulation of actin polymerization or depolymerization,M100,1,0
0,1,0,0,-4.4,0,GO:0040007,growth,M010,1,0
0,0,1,0,0,-2.5,GO:0043392,negative regulation of DNA binding,M001,1,0
0,1,0,0,-3,0,GO:0018212,peptidyl-tyrosine modification,M010,1,0
0,1,0,0,-2.7,0,GO:0048667,cell morphogenesis involved in neuron differentiation,M010,1,0
0,1,0,0,-2.6,0,GO:0120039,plasma membrane bounded cell projection morphogenesis,M010,1,0
0,0,1,0,0,-2.3,GO:0045600,positive regulation of fat cell differentiation,M001,1,0
0,0,1,0,0,-2.1,GO:0032332,positive regulation of chondrocyte differentiation,M001,1,0
0,1,0,0,-2.1,0,GO:0098655,monoatomic cation transmembrane transport,M010,1,0
0,1,0,0,-3.5,0,GO:0035249,"synaptic transmission, glutamatergic",M010,1,0
0,0,1,0,0,-3.4,GO:0150063,visual system development,M001,1,0
0,0,1,0,0,-2.7,GO:0042692,muscle cell differentiation,M001,1,0
0,0,1,0,0,-2.2,GO:0060840,artery development,M001,1,0
0,1,0,0,-2.1,0,GO:0060603,mammary gland duct morphogenesis,M010,1,0
1,0,0,-3.1,0,0,GO:0060562,epithelial tube morphogenesis,M100,1,0
0,1,0,0,-2.8,0,hsa05161,Hepatitis B,M010,1,0
1,0,0,-2,0,0,R-HSA-4085001,Sialic acid metabolism,M100,1,0
1,0,0,-2.7,0,0,WP3893,Development and heterogeneity of the ILC family,M100,1,0
0,0,1,0,0,-2.2,hsa05216,Thyroid cancer,M001,1,0
0,0,1,0,0,-2.7,R-HSA-210990,PECAM1 interactions,M001,1,0
0,1,0,0,-2.4,0,GO:1900153,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",M010,1,0
0,0,1,0,0,-2.9,WP1591,Heart development,M001,1,0
0,0,1,0,0,-2.9,WP2877,Vitamin D receptor pathway,M001,1,0
0,0,1,0,0,-2.6,WP1541,Energy metabolism,M001,1,0
0,0,1,0,0,-2.3,GO:0033628,regulation of cell adhesion mediated by integrin,M001,1,0
0,0,1,0,0,-2.7,GO:0046632,alpha-beta T cell differentiation,M001,1,0
0,0,1,0,0,-4.5,GO:0030890,positive regulation of B cell proliferation,M001,1,0
0,0,1,0,0,-3.5,GO:0002886,regulation of myeloid leukocyte mediated immunity,M001,1,0
1,0,0,-2.5,0,0,GO:0001947,heart looping,M100,1,0
0,0,1,0,0,-2.4,GO:1903305,regulation of regulated secretory pathway,M001,1,0
0,0,1,0,0,-2.9,WP5174,Ulcerative colitis signaling,M001,1,0
