_MEMBER_SCZ_imp_1 - 94.0-96.0,_MEMBER_SCZ_imp_1 - 96.0-98.0,_MEMBER_SCZ_imp_1 - 98.0-100.0,_LogP_SCZ_imp_1 - 94.0-96.0,_LogP_SCZ_imp_1 - 96.0-98.0,_LogP_SCZ_imp_1 - 98.0-100.0,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,1,1,0,-2.7,-2.1,R-HSA-8878159,Transcriptional regulation by RUNX3,M011,2,0
0,1,1,0,-2.7,-2.7,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,M011,2,0
0,1,1,0,-2.2,-2.5,GO:0051336,regulation of hydrolase activity,M011,2,0
1,0,1,-2.8,0,-4.3,GO:0034101,erythrocyte homeostasis,M101,2,0
1,0,1,-3.5,0,-5,GO:0042472,inner ear morphogenesis,M101,2,0
0,1,1,0,-2.4,-8.7,WP23,B cell receptor signaling pathway,M011,2,0
1,0,1,-3.3,0,-4.5,GO:0035107,appendage morphogenesis,M101,2,0
0,1,1,0,-2.3,-2.3,GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,M011,2,0
0,1,1,0,-2.6,-4.8,GO:0007167,enzyme-linked receptor protein signaling pathway,M011,2,0
0,1,1,0,-2.7,-4.9,WP5218,Extrafollicular and follicular B cell activation by SARS CoV 2,M011,2,0
0,1,1,0,-2.1,-5.2,hsa04664,Fc epsilon RI signaling pathway,M011,2,0
1,0,1,-2,0,-2,WP3630,NAD metabolism sirtuins and aging,M101,2,0
0,1,1,0,-2.4,-4.1,M8626,SIG BCR SIGNALING PATHWAY,M011,2,0
1,0,1,-2.7,0,-6.8,GO:0050678,regulation of epithelial cell proliferation,M101,2,0
1,0,1,-3.3,0,-3,GO:0007420,brain development,M101,2,0
1,0,1,-2,0,-2,GO:0060872,semicircular canal development,M101,2,0
0,1,1,0,-4.1,-5.5,GO:0045785,positive regulation of cell adhesion,M011,2,0
0,1,1,0,-3.6,-5.2,GO:0050764,regulation of phagocytosis,M011,2,0
1,0,1,-4.9,0,-4,GO:0061515,myeloid cell development,M101,2,0
1,0,1,-2.5,0,-7.9,GO:0043009,chordate embryonic development,M101,2,0
0,1,1,0,-2.5,-2.5,M141,PID PI3KCI PATHWAY,M011,2,0
1,0,1,-2.9,0,-6.9,GO:0001568,blood vessel development,M101,2,0
0,1,1,0,-2.3,-3.8,GO:0050853,B cell receptor signaling pathway,M011,2,0
0,1,1,0,-4.3,-3.7,GO:0002520,immune system development,M011,2,0
0,1,1,0,-6.6,-5.4,WP3863,T cell antigen receptor TCR pathway during Staphylococcus aureus infection,M011,2,0
0,1,1,0,-5.1,-2.7,GO:0002697,regulation of immune effector process,M011,2,0
0,1,1,0,-3.1,-2,GO:0002830,positive regulation of type 2 immune response,M011,2,0
1,0,1,-2.7,0,-7.7,GO:0009792,embryo development ending in birth or egg hatching,M101,2,0
1,1,0,-2.4,-2.4,0,R-HSA-975155,MyD88 dependent cascade initiated on endosome,M110,2,0
1,1,0,-2.1,-2.1,0,GO:0043516,"regulation of DNA damage response, signal transduction by p53 class mediator",M110,2,0
0,1,1,0,-4.4,-2.7,GO:0002274,myeloid leukocyte activation,M011,2,0
0,1,1,0,-3.9,-3.1,GO:0045058,T cell selection,M011,2,0
1,0,1,-2.8,0,-3.4,GO:0060322,head development,M101,2,0
0,0,1,0,0,-2.4,M44,PID HIF2PATHWAY,M001,1,0
0,0,1,0,0,-2.4,GO:1902106,negative regulation of leukocyte differentiation,M001,1,0
0,1,0,0,-2.6,0,GO:0042327,positive regulation of phosphorylation,M010,1,0
1,0,0,-2,0,0,GO:0086019,cell-cell signaling involved in cardiac conduction,M100,1,0
0,1,0,0,-2.7,0,GO:0050773,regulation of dendrite development,M010,1,0
1,0,0,-2.4,0,0,CORUM:5233,TNF-alpha/NF-kappa B signaling complex 5,M100,1,0
1,0,0,-2.4,0,0,WP195,IL 1 signaling pathway,M100,1,0
0,1,0,0,-2.9,0,GO:0030183,B cell differentiation,M010,1,0
0,1,0,0,-2.7,0,CORUM:3045,hs4 enhancer complex (faster migrating complex),M010,1,0
1,0,0,-2.3,0,0,GO:0071347,cellular response to interleukin-1,M100,1,0
0,0,1,0,0,-2,GO:0051100,negative regulation of binding,M001,1,0
0,0,1,0,0,-2.4,GO:0060425,lung morphogenesis,M001,1,0
0,0,1,0,0,-2.2,R-HSA-109582,Hemostasis,M001,1,0
0,1,0,0,-2.5,0,WP4565,Neural crest cell migration in cancer,M010,1,0
0,0,1,0,0,-2.4,R-HSA-164952,The role of Nef in HIV-1 replication and disease pathogenesis,M001,1,0
1,0,0,-2.2,0,0,GO:0048486,parasympathetic nervous system development,M100,1,0
0,0,1,0,0,-4.2,GO:0002761,regulation of myeloid leukocyte differentiation,M001,1,0
0,1,0,0,-2.4,0,GO:0042832,defense response to protozoan,M010,1,0
1,0,0,-2.3,0,0,GO:0032655,regulation of interleukin-12 production,M100,1,0
0,1,0,0,-5.1,0,R-HSA-2032785,YAP1- and WWTR1 (TAZ)-stimulated gene expression,M010,1,0
0,0,1,0,0,-2.3,GO:0009952,anterior/posterior pattern specification,M001,1,0
0,1,0,0,-2.9,0,GO:0071773,cellular response to BMP stimulus,M010,1,0
1,0,0,-2.5,0,0,GO:0043536,positive regulation of blood vessel endothelial cell migration,M100,1,0
1,0,0,-2.1,0,0,R-HSA-1296071,Potassium Channels,M100,1,0
1,0,0,-2.5,0,0,WP5113,Antiviral and anti inflammatory effects of Nrf2 on SARS CoV 2 pathway,M100,1,0
0,1,0,0,-3.1,0,GO:0033674,positive regulation of kinase activity,M010,1,0
0,1,0,0,-2.9,0,GO:0050854,regulation of antigen receptor-mediated signaling pathway,M010,1,0
1,0,0,-2.4,0,0,R-HSA-112315,Transmission across Chemical Synapses,M100,1,0
0,0,1,0,0,-2.1,GO:0010035,response to inorganic substance,M001,1,0
0,0,1,0,0,-2.1,WP4262,Breast cancer pathway,M001,1,0
0,1,0,0,-2.9,0,hsa04392,Hippo signaling pathway - multiple species,M010,1,0
1,0,0,-2.4,0,0,GO:0098930,axonal transport,M100,1,0
0,1,0,0,-2.3,0,hsa04725,Cholinergic synapse,M010,1,0
0,0,1,0,0,-2.2,GO:0071375,cellular response to peptide hormone stimulus,M001,1,0
0,0,1,0,0,-2.2,GO:2000147,positive regulation of cell motility,M001,1,0
0,1,0,0,-4,0,GO:0032663,regulation of interleukin-2 production,M010,1,0
0,0,1,0,0,-3.6,GO:0060438,trachea development,M001,1,0
0,0,1,0,0,-2,hsa05231,Choline metabolism in cancer,M001,1,0
1,0,0,-3.1,0,0,WP2637,Interleukin 1 IL 1 structural pathway,M100,1,0
0,0,1,0,0,-3.1,R-HSA-8951430,RUNX3 regulates WNT signaling,M001,1,0
0,0,1,0,0,-2.3,GO:0060562,epithelial tube morphogenesis,M001,1,0
0,1,0,0,-2.7,0,GO:0034204,lipid translocation,M010,1,0
1,0,0,-2.4,0,0,GO:0070301,cellular response to hydrogen peroxide,M100,1,0
0,1,0,0,-2,0,GO:0034114,regulation of heterotypic cell-cell adhesion,M010,1,0
1,0,0,-4.5,0,0,hsa04724,Glutamatergic synapse,M100,1,0
0,0,1,0,0,-2.7,GO:0007368,determination of left/right symmetry,M001,1,0
0,0,1,0,0,-2.1,WP3678,Amplification and expansion of oncogenic pathways as metastatic traits,M001,1,0
1,0,0,-2.8,0,0,GO:0035914,skeletal muscle cell differentiation,M100,1,0
0,1,0,0,-2.1,0,WP5087,Pleural mesothelioma,M010,1,0
0,0,1,0,0,-3.2,GO:0098868,bone growth,M001,1,0
0,0,1,0,0,-2.8,GO:0001704,formation of primary germ layer,M001,1,0
1,0,0,-2.7,0,0,WP5083,Neuroinflammation and glutamatergic signaling,M100,1,0
1,0,0,-2.5,0,0,GO:0009595,detection of biotic stimulus,M100,1,0
0,0,1,0,0,-2.1,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,M001,1,0
0,0,1,0,0,-2.4,R-HSA-525793,Myogenesis,M001,1,0
0,1,0,0,-2.6,0,GO:0097035,regulation of membrane lipid distribution,M010,1,0
0,1,0,0,-2.4,0,GO:0017121,plasma membrane phospholipid scrambling,M010,1,0
0,0,1,0,0,-3.1,GO:0001502,cartilage condensation,M001,1,0
0,0,1,0,0,-4.2,GO:1902170,cellular response to reactive nitrogen species,M001,1,0
0,0,1,0,0,-2.4,GO:0051046,regulation of secretion,M001,1,0
0,1,0,0,-2.1,0,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,M010,1,0
0,1,0,0,-3.1,0,R-HSA-168898,Toll-like Receptor Cascades,M010,1,0
0,0,1,0,0,-2.1,M162,PID RXR VDR PATHWAY,M001,1,0
1,0,0,-2.7,0,0,M164,PID ERBB1 DOWNSTREAM PATHWAY,M100,1,0
0,1,0,0,-2.3,0,GO:0045682,regulation of epidermis development,M010,1,0
0,1,0,0,-2.9,0,GO:0070884,regulation of calcineurin-NFAT signaling cascade,M010,1,0
0,1,0,0,-2.1,0,R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,M010,1,0
0,0,1,0,0,-3.2,R-HSA-9674555,Signaling by CSF3 (G-CSF),M001,1,0
0,0,1,0,0,-2.6,R-HSA-9680350,Signaling by CSF1 (M-CSF) in myeloid cells,M001,1,0
0,1,0,0,-2.2,0,GO:0031076,embryonic camera-type eye development,M010,1,0
0,0,1,0,0,-4,R-HSA-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",M001,1,0
1,0,0,-2.5,0,0,GO:0071356,cellular response to tumor necrosis factor,M100,1,0
0,0,1,0,0,-2.3,GO:0006869,lipid transport,M001,1,0
0,1,0,0,-2.6,0,GO:0008360,regulation of cell shape,M010,1,0
0,0,1,0,0,-2.2,GO:0061180,mammary gland epithelium development,M001,1,0
0,0,1,0,0,-3.2,GO:2000738,positive regulation of stem cell differentiation,M001,1,0
0,1,0,0,-2.3,0,GO:0060760,positive regulation of response to cytokine stimulus,M010,1,0
0,0,1,0,0,-2.2,GO:0002714,positive regulation of B cell mediated immunity,M001,1,0
0,1,0,0,-2.5,0,GO:0045655,regulation of monocyte differentiation,M010,1,0
0,0,1,0,0,-2.5,GO:0042060,wound healing,M001,1,0
0,1,0,0,-2.2,0,GO:0002208,somatic diversification of immunoglobulins involved in immune response,M010,1,0
0,0,1,0,0,-2.1,GO:0010575,positive regulation of vascular endothelial growth factor production,M001,1,0
1,0,0,-6.3,0,0,GO:0007268,chemical synaptic transmission,M100,1,0
0,0,1,0,0,-2.2,WP1991,SRF and miRs in smooth muscle differentiation and proliferation,M001,1,0
1,0,0,-2.1,0,0,WP5426,HDAC6 interactions in the central nervous system,M100,1,0
0,0,1,0,0,-3.8,GO:0032943,mononuclear cell proliferation,M001,1,0
0,0,1,0,0,-2.9,GO:0046638,positive regulation of alpha-beta T cell differentiation,M001,1,0
1,0,0,-2.5,0,0,GO:0062009,secondary palate development,M100,1,0
0,0,1,0,0,-2.9,GO:0007498,mesoderm development,M001,1,0
0,1,0,0,-2.4,0,GO:0034762,regulation of transmembrane transport,M010,1,0
0,0,1,0,0,-2.8,GO:0032868,response to insulin,M001,1,0
1,0,0,-2.3,0,0,GO:0001101,response to acid chemical,M100,1,0
0,0,1,0,0,-3.7,GO:0045577,regulation of B cell differentiation,M001,1,0
0,1,0,0,-2.3,0,GO:0002237,response to molecule of bacterial origin,M010,1,0
0,0,1,0,0,-2.6,GO:0070849,response to epidermal growth factor,M001,1,0
0,0,1,0,0,-2.6,GO:0072006,nephron development,M001,1,0
0,1,0,0,-2.9,0,GO:0030509,BMP signaling pathway,M010,1,0
0,0,1,0,0,-4.2,M28,PID IL4 2PATHWAY,M001,1,0
1,0,0,-2.7,0,0,WP3593,MicroRNA for targeting cancer growth and vascularization in glioblastoma,M100,1,0
0,0,1,0,0,-2.4,GO:0030854,positive regulation of granulocyte differentiation,M001,1,0
0,0,1,0,0,-2.7,R-HSA-210990,PECAM1 interactions,M001,1,0
1,0,0,-3.7,0,0,GO:0030219,megakaryocyte differentiation,M100,1,0
1,0,0,-2.1,0,0,GO:0034612,response to tumor necrosis factor,M100,1,0
0,0,1,0,0,-7.2,GO:0072091,regulation of stem cell proliferation,M001,1,0
1,0,0,-3.1,0,0,GO:0035924,cellular response to vascular endothelial growth factor stimulus,M100,1,0
0,0,1,0,0,-2,GO:0030502,negative regulation of bone mineralization,M001,1,0
0,1,0,0,-2.2,0,GO:0002320,lymphoid progenitor cell differentiation,M010,1,0
0,1,0,0,-3.4,0,WP4537,Hippo YAP signaling,M010,1,0
0,0,1,0,0,-2.4,GO:0009799,specification of symmetry,M001,1,0
0,0,1,0,0,-2.1,GO:0030335,positive regulation of cell migration,M001,1,0
0,0,1,0,0,-3.7,GO:0002861,regulation of inflammatory response to antigenic stimulus,M001,1,0
0,0,1,0,0,-2.6,GO:0036075,replacement ossification,M001,1,0
0,0,1,0,0,-2.2,R-HSA-75892,Platelet Adhesion to exposed collagen,M001,1,0
0,1,0,0,-2.9,0,GO:0010743,regulation of macrophage derived foam cell differentiation,M010,1,0
0,0,1,0,0,-2.8,GO:0035272,exocrine system development,M001,1,0
1,0,0,-2.5,0,0,GO:0010594,regulation of endothelial cell migration,M100,1,0
0,0,1,0,0,-2.6,GO:0060972,left/right pattern formation,M001,1,0
1,0,0,-2.9,0,0,GO:0019827,stem cell population maintenance,M100,1,0
1,0,0,-2.6,0,0,hsa05130,Pathogenic Escherichia coli infection,M100,1,0
1,0,0,-2,0,0,hsa01523,Antifolate resistance,M100,1,0
0,1,0,0,-2,0,GO:0097066,response to thyroid hormone,M010,1,0
0,0,1,0,0,-3.1,GO:0060018,astrocyte fate commitment,M001,1,0
1,0,0,-3.5,0,0,GO:0035249,"synaptic transmission, glutamatergic",M100,1,0
0,0,1,0,0,-2.5,GO:1904018,positive regulation of vasculature development,M001,1,0
0,0,1,0,0,-3.2,WP5293,Acute myeloid leukemia,M001,1,0
0,0,1,0,0,-2.1,GO:0002285,lymphocyte activation involved in immune response,M001,1,0
0,1,0,0,-2.2,0,GO:0048368,lateral mesoderm development,M010,1,0
0,0,1,0,0,-3.7,GO:0048844,artery morphogenesis,M001,1,0
0,0,1,0,0,-3,GO:0002764,immune response-regulating signaling pathway,M001,1,0
0,1,0,0,-2.1,0,GO:0042116,macrophage activation,M010,1,0
0,0,1,0,0,-2.4,R-HSA-187037,Signaling by NTRK1 (TRKA),M001,1,0
0,0,1,0,0,-2.2,GO:0002712,regulation of B cell mediated immunity,M001,1,0
1,0,0,-2.4,0,0,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,M100,1,0
0,0,1,0,0,-2.1,GO:0034405,response to fluid shear stress,M001,1,0
0,0,1,0,0,-2.5,GO:0120031,plasma membrane bounded cell projection assembly,M001,1,0
0,0,1,0,0,-2.2,R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases,M001,1,0
1,0,0,-2.5,0,0,WP4482,Vitamin D in inflammatory diseases,M100,1,0
0,0,1,0,0,-2.7,WP5066,FOXA2 pathway,M001,1,0
0,0,1,0,0,-2.9,GO:0002052,positive regulation of neuroblast proliferation,M001,1,0
0,1,0,0,-2.5,0,GO:0016445,somatic diversification of immunoglobulins,M010,1,0
0,0,1,0,0,-2.4,GO:0048340,paraxial mesoderm morphogenesis,M001,1,0
0,1,0,0,-2.4,0,GO:0014003,oligodendrocyte development,M010,1,0
1,0,0,-2.6,0,0,WP5417,Cell lineage map for neuronal differentiation,M100,1,0
0,0,1,0,0,-4.5,GO:0045600,positive regulation of fat cell differentiation,M001,1,0
0,0,1,0,0,-2.8,GO:0031214,biomineral tissue development,M001,1,0
0,1,0,0,-2.4,0,GO:0043313,regulation of neutrophil degranulation,M010,1,0
0,0,1,0,0,-3.6,GO:0014033,neural crest cell differentiation,M001,1,0
0,0,1,0,0,-2.6,GO:0030879,mammary gland development,M001,1,0
1,0,0,-2.1,0,0,GO:0006897,endocytosis,M100,1,0
0,0,1,0,0,-2.6,GO:0002068,glandular epithelial cell development,M001,1,0
0,0,1,0,0,-2.7,GO:0072001,renal system development,M001,1,0
0,0,1,0,0,-4.6,GO:0045598,regulation of fat cell differentiation,M001,1,0
0,0,1,0,0,-3.3,GO:0051101,regulation of DNA binding,M001,1,0
0,0,1,0,0,-2.9,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,M001,1,0
0,1,0,0,-2.1,0,GO:0031341,regulation of cell killing,M010,1,0
1,0,0,-2.3,0,0,hsa04218,Cellular senescence,M100,1,0
0,0,1,0,0,-2,GO:0048865,stem cell fate commitment,M001,1,0
0,1,0,0,-3.6,0,GO:1904994,regulation of leukocyte adhesion to vascular endothelial cell,M010,1,0
0,1,0,0,-2,0,GO:0043065,positive regulation of apoptotic process,M010,1,0
0,0,1,0,0,-2.8,GO:0048545,response to steroid hormone,M001,1,0
0,0,1,0,0,-2.7,GO:0009100,glycoprotein metabolic process,M001,1,0
1,0,0,-2.2,0,0,hsa04912,GnRH signaling pathway,M100,1,0
1,0,0,-2.3,0,0,GO:0060412,ventricular septum morphogenesis,M100,1,0
0,0,1,0,0,-2.1,GO:0040017,positive regulation of locomotion,M001,1,0
0,0,1,0,0,-2.2,R-HSA-5619507,Activation of HOX genes during differentiation,M001,1,0
0,0,1,0,0,-2.9,GO:0071364,cellular response to epidermal growth factor stimulus,M001,1,0
0,1,0,0,-2.1,0,GO:0002312,B cell activation involved in immune response,M010,1,0
0,0,1,0,0,-2.2,GO:0033630,positive regulation of cell adhesion mediated by integrin,M001,1,0
0,0,1,0,0,-2,GO:0014842,regulation of skeletal muscle satellite cell proliferation,M001,1,0
0,0,1,0,0,-2.2,GO:0048754,branching morphogenesis of an epithelial tube,M001,1,0
0,0,1,0,0,-3.1,WP437,EGF EGFR signaling pathway,M001,1,0
0,0,1,0,0,-2.3,GO:0070542,response to fatty acid,M001,1,0
1,0,0,-2.6,0,0,GO:0034329,cell junction assembly,M100,1,0
1,0,0,-2.3,0,0,GO:0042130,negative regulation of T cell proliferation,M100,1,0
0,0,1,0,0,-4.4,GO:0050680,negative regulation of epithelial cell proliferation,M001,1,0
1,0,0,-2.7,0,0,GO:0035116,embryonic hindlimb morphogenesis,M100,1,0
1,0,0,-2.1,0,0,GO:0032675,regulation of interleukin-6 production,M100,1,0
0,1,0,0,-2.7,0,GO:0050775,positive regulation of dendrite morphogenesis,M010,1,0
0,1,0,0,-2.1,0,hsa04015,Rap1 signaling pathway,M010,1,0
0,0,1,0,0,-3.8,R-HSA-354192,Integrin signaling,M001,1,0
0,1,0,0,-2.4,0,GO:0045657,positive regulation of monocyte differentiation,M010,1,0
0,1,0,0,-2.3,0,hsa05140,Leishmaniasis,M010,1,0
1,0,0,-3.1,0,0,GO:0035235,ionotropic glutamate receptor signaling pathway,M100,1,0
0,0,1,0,0,-2.1,R-HSA-166520,Signaling by NTRKs,M001,1,0
0,0,1,0,0,-3.4,GO:0048872,homeostasis of number of cells,M001,1,0
0,0,1,0,0,-2,GO:0018904,ether metabolic process,M001,1,0
1,0,0,-2,0,0,WP4141,PI3K AKT mTOR vitamin D3 signaling,M100,1,0
0,1,0,0,-2.9,0,WP5090,Complement system in neuronal development and plasticity,M010,1,0
1,0,0,-2.4,0,0,GO:2000106,regulation of leukocyte apoptotic process,M100,1,0
1,0,0,-2.4,0,0,hsa04750,Inflammatory mediator regulation of TRP channels,M100,1,0
0,0,1,0,0,-2.5,WP5385,Growth factors and hormones in beta cell proliferation,M001,1,0
0,1,0,0,-3.1,0,hsa04514,Cell adhesion molecules,M010,1,0
0,0,1,0,0,-3.5,R-HSA-76002,"Platelet activation, signaling and aggregation",M001,1,0
0,0,1,0,0,-2.5,GO:0008285,negative regulation of cell population proliferation,M001,1,0
0,1,0,0,-2.9,0,GO:0045332,phospholipid translocation,M010,1,0
0,0,1,0,0,-2.4,GO:0045666,positive regulation of neuron differentiation,M001,1,0
0,0,1,0,0,-2.3,GO:0051963,regulation of synapse assembly,M001,1,0
0,0,1,0,0,-2.1,GO:0046632,alpha-beta T cell differentiation,M001,1,0
0,0,1,0,0,-3.1,hsa04658,Th1 and Th2 cell differentiation,M001,1,0
0,0,1,0,0,-2.2,GO:0003208,cardiac ventricle morphogenesis,M001,1,0
1,0,0,-2.4,0,0,GO:0035855,megakaryocyte development,M100,1,0
0,0,1,0,0,-2.3,GO:0034341,response to type II interferon,M001,1,0
0,0,1,0,0,-2.5,R-HSA-2871809,FCERI mediated Ca+2 mobilization,M001,1,0
0,1,0,0,-2.7,0,WP516,Hypertrophy model,M010,1,0
0,1,0,0,-2.6,0,GO:0045616,regulation of keratinocyte differentiation,M010,1,0
0,0,1,0,0,-2.9,GO:0045765,regulation of angiogenesis,M001,1,0
1,0,0,-2.4,0,0,WP4357,NRF2 ARE regulation,M100,1,0
0,1,0,0,-2.5,0,GO:0010562,positive regulation of phosphorus metabolic process,M010,1,0
0,0,1,0,0,-2.7,R-HSA-389356,CD28 co-stimulation,M001,1,0
0,1,0,0,-2.6,0,GO:0032496,response to lipopolysaccharide,M010,1,0
0,0,1,0,0,-4.3,GO:0046635,positive regulation of alpha-beta T cell activation,M001,1,0
0,0,1,0,0,-3.2,hsa05215,Prostate cancer,M001,1,0
0,0,1,0,0,-2.4,GO:0008347,glial cell migration,M001,1,0
1,0,0,-2.3,0,0,R-HSA-9707616,Heme signaling,M100,1,0
0,1,0,0,-2.1,0,WP4880,Host pathogen interaction of human coronaviruses interferon induction,M010,1,0
0,0,1,0,0,-3.9,GO:0032330,regulation of chondrocyte differentiation,M001,1,0
0,0,1,0,0,-2,R-HSA-4641265,Repression of WNT target genes,M001,1,0
0,0,1,0,0,-2.4,GO:0060509,type I pneumocyte differentiation,M001,1,0
0,0,1,0,0,-2.2,GO:0001822,kidney development,M001,1,0
0,0,1,0,0,-2.2,GO:0002891,positive regulation of immunoglobulin mediated immune response,M001,1,0
1,0,0,-2.2,0,0,GO:0034350,regulation of glial cell apoptotic process,M100,1,0
0,1,0,0,-2.3,0,GO:0002718,regulation of cytokine production involved in immune response,M010,1,0
0,0,1,0,0,-4.8,GO:0045588,positive regulation of gamma-delta T cell differentiation,M001,1,0
0,0,1,0,0,-2.4,GO:0008286,insulin receptor signaling pathway,M001,1,0
0,1,0,0,-2.2,0,GO:0002720,positive regulation of cytokine production involved in immune response,M010,1,0
0,0,1,0,0,-3.6,GO:0001763,morphogenesis of a branching structure,M001,1,0
0,0,1,0,0,-2.5,GO:0030852,regulation of granulocyte differentiation,M001,1,0
0,0,1,0,0,-2.3,GO:0046620,regulation of organ growth,M001,1,0
1,0,0,-2.8,0,0,hsa04024,cAMP signaling pathway,M100,1,0
1,0,0,-3.5,0,0,GO:0060538,skeletal muscle organ development,M100,1,0
0,1,0,0,-3.4,0,GO:0035329,hippo signaling,M010,1,0
0,0,1,0,0,-2.4,GO:0034393,positive regulation of smooth muscle cell apoptotic process,M001,1,0
0,0,1,0,0,-3.1,GO:0071732,cellular response to nitric oxide,M001,1,0
1,0,0,-5.9,0,0,GO:0099537,trans-synaptic signaling,M100,1,0
0,0,1,0,0,-2.2,GO:0070344,regulation of fat cell proliferation,M001,1,0
0,0,1,0,0,-2.2,R-HSA-975576,N-glycan antennae elongation in the medial/trans-Golgi,M001,1,0
0,1,0,0,-3.1,0,R-HSA-5621481,C-type lectin receptors (CLRs),M010,1,0
0,0,1,0,0,-2.4,GO:0072163,mesonephric epithelium development,M001,1,0
0,0,1,0,0,-2.2,GO:0046629,gamma-delta T cell activation,M001,1,0
0,1,0,0,-3.2,0,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,M010,1,0
1,0,0,-2.7,0,0,WP5192,Modulation of PI3K Akt mTOR signaling by bioactive sphingolipids,M100,1,0
0,0,1,0,0,-4.7,GO:0010464,regulation of mesenchymal cell proliferation,M001,1,0
0,0,1,0,0,-3.5,GO:0045648,positive regulation of erythrocyte differentiation,M001,1,0
1,0,0,-2.1,0,0,WP2884,NRF2 pathway,M100,1,0
0,1,0,0,-2.1,0,R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade,M010,1,0
0,0,1,0,0,-3.2,M255,PID HIF1 TFPATHWAY,M001,1,0
1,0,0,-2.3,0,0,GO:0030833,regulation of actin filament polymerization,M100,1,0
0,0,1,0,0,-4.4,GO:0060350,endochondral bone morphogenesis,M001,1,0
0,1,0,0,-2,0,R-HSA-9013423,RAC3 GTPase cycle,M010,1,0
0,0,1,0,0,-2.7,WP4808,Endochondral ossification with skeletal dysplasias,M001,1,0
0,0,1,0,0,-2.5,R-HSA-9006335,Signaling by Erythropoietin,M001,1,0
0,0,1,0,0,-3.4,GO:0061138,morphogenesis of a branching epithelium,M001,1,0
0,0,1,0,0,-3,hsa05226,Gastric cancer,M001,1,0
1,0,0,-6.3,0,0,GO:0098916,anterograde trans-synaptic signaling,M100,1,0
0,0,1,0,0,-4.2,GO:0032808,lacrimal gland development,M001,1,0
0,0,1,0,0,-2.7,GO:0042102,positive regulation of T cell proliferation,M001,1,0
0,0,1,0,0,-2.7,GO:0048866,stem cell fate specification,M001,1,0
0,0,1,0,0,-2.1,GO:0030522,intracellular receptor signaling pathway,M001,1,0
0,0,1,0,0,-2.7,GO:0048871,multicellular organismal-level homeostasis,M001,1,0
0,0,1,0,0,-2.8,GO:2000177,regulation of neural precursor cell proliferation,M001,1,0
0,0,1,0,0,-2.9,GO:0045579,positive regulation of B cell differentiation,M001,1,0
0,1,0,0,-2.4,0,R-HSA-9619665,EGR2 and SOX10-mediated initiation of Schwann cell myelination,M010,1,0
1,0,0,-2.3,0,0,GO:0034599,cellular response to oxidative stress,M100,1,0
1,0,0,-2.5,0,0,GO:0098581,detection of external biotic stimulus,M100,1,0
0,1,0,0,-3.7,0,WP4534,Mechanoregulation and pathology of YAP TAZ via Hippo and non Hippo mechanisms,M010,1,0
1,0,0,-2.3,0,0,GO:0071229,cellular response to acid chemical,M100,1,0
0,1,0,0,-2.8,0,WP4217,Ebola virus infection in host,M010,1,0
0,1,0,0,-3.3,0,WP3929,Chemokine signaling pathway,M010,1,0
0,1,0,0,-2.7,0,M175,PID ERBB2 ERBB3 PATHWAY,M010,1,0
0,1,0,0,-2.7,0,GO:0042092,type 2 immune response,M010,1,0
0,1,0,0,-2.6,0,GO:0045622,regulation of T-helper cell differentiation,M010,1,0
0,0,1,0,0,-2.7,GO:0071731,response to nitric oxide,M001,1,0
0,0,1,0,0,-2.4,GO:1903305,regulation of regulated secretory pathway,M001,1,0
1,0,0,-2.4,0,0,GO:0030166,proteoglycan biosynthetic process,M100,1,0
0,0,1,0,0,-2.3,GO:0001656,metanephros development,M001,1,0
0,0,1,0,0,-3.2,GO:0007405,neuroblast proliferation,M001,1,0
0,1,0,0,-2.2,0,R-HSA-3214841,PKMTs methylate histone lysines,M010,1,0
1,0,0,-3.8,0,0,hsa04657,IL-17 signaling pathway,M100,1,0
0,0,1,0,0,-3.1,R-HSA-983705,Signaling by the B Cell Receptor (BCR),M001,1,0
0,0,1,0,0,-5.4,WP4844,Influence of laminopathies on Wnt signaling,M001,1,0
0,0,1,0,0,-4.9,GO:0048863,stem cell differentiation,M001,1,0
0,0,1,0,0,-2.5,GO:0001937,negative regulation of endothelial cell proliferation,M001,1,0
0,0,1,0,0,-2.4,GO:0050873,brown fat cell differentiation,M001,1,0
1,0,0,-2.7,0,0,WP3,Transcriptional activation by NRF2 in response to phytochemicals,M100,1,0
0,0,1,0,0,-2.7,GO:0045060,negative thymic T cell selection,M001,1,0
0,1,0,0,-2.8,0,GO:0019722,calcium-mediated signaling,M010,1,0
0,0,1,0,0,-2.2,GO:1901524,regulation of mitophagy,M001,1,0
