_MEMBER_data_imp_1 - 1.8-2.2,_MEMBER_data_imp_1 - 4.5-5.5,_MEMBER_data_imp_1 - 9.0-11.0,_LogP_data_imp_1 - 1.8-2.2,_LogP_data_imp_1 - 4.5-5.5,_LogP_data_imp_1 - 9.0-11.0,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,1,1,-3.9,-3.3,-2.7,WP5083,Neuroinflammation and glutamatergic signaling,M111,3,0
1,1,1,-2.7,-2.2,-2.2,GO:0003281,ventricular septum development,M111,3,0
1,1,1,-4.5,-3.4,-5,GO:0035113,embryonic appendage morphogenesis,M111,3,0
1,1,1,-4.6,-6,-2.1,GO:0045667,regulation of osteoblast differentiation,M111,3,0
1,1,1,-3.5,-3.7,-3.1,GO:0035050,embryonic heart tube development,M111,3,0
1,1,1,-11,-9.2,-13,GO:0001775,cell activation,M111,3,0
1,1,1,-4.1,-4.9,-5,R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,M111,3,0
1,1,1,-11,-6.5,-3.1,GO:0071345,cellular response to cytokine stimulus,M111,3,0
1,1,1,-5.4,-5.2,-5.6,GO:0001763,morphogenesis of a branching structure,M111,3,0
1,1,1,-13,-7,-8.5,GO:0001501,skeletal system development,M111,3,0
1,1,1,-2.1,-2.4,-2.1,hsa05216,Thyroid cancer,M111,3,0
1,1,1,-2.8,-3.5,-2.6,GO:0001708,cell fate specification,M111,3,0
1,1,1,-5.7,-2.4,-2.4,M279,PID RB 1PATHWAY,M111,3,0
1,1,1,-5.6,-7.6,-5.5,M60,PID NFAT TFPATHWAY,M111,3,0
1,1,1,-9,-4.4,-4.2,GO:0043010,camera-type eye development,M111,3,0
1,1,1,-3.8,-2.8,-5,M10,PID BCR 5PATHWAY,M111,3,0
1,1,1,-2.8,-4,-2.4,R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade,M111,3,0
1,1,1,-2.8,-3.2,-2.6,GO:0021783,preganglionic parasympathetic fiber development,M111,3,0
1,1,1,-13,-11,-12,GO:0045321,leukocyte activation,M111,3,0
1,1,1,-8,-3.8,-4.6,GO:0048880,sensory system development,M111,3,0
1,1,1,-4.6,-6.7,-5.2,GO:0002263,cell activation involved in immune response,M111,3,0
1,1,1,-8.1,-6,-3.4,WP366,TGF beta signaling pathway,M111,3,0
1,1,1,-2.8,-3.2,-3.7,GO:0021895,cerebral cortex neuron differentiation,M111,3,0
1,1,1,-4.5,-3.6,-2.2,GO:0050866,negative regulation of cell activation,M111,3,0
1,1,1,-3.4,-3,-5.9,GO:0097154,GABAergic neuron differentiation,M111,3,0
1,1,1,-5.8,-2.4,-2.5,GO:0045666,positive regulation of neuron differentiation,M111,3,0
1,1,1,-8.3,-3.9,-4.8,GO:0150063,visual system development,M111,3,0
1,1,1,-6.8,-3.7,-7.9,GO:1904888,cranial skeletal system development,M111,3,0
1,1,1,-5.4,-3.6,-4.2,R-HSA-2871809,FCERI mediated Ca+2 mobilization,M111,3,0
1,1,1,-2.4,-3,-2.3,GO:0038095,Fc-epsilon receptor signaling pathway,M111,3,0
1,1,1,-5.6,-4.1,-2.3,GO:0003206,cardiac chamber morphogenesis,M111,3,0
1,1,1,-2.7,-3.9,-2.3,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,M111,3,0
1,1,1,-4.4,-5.8,-3.9,WP3599,Transcription factor regulation in adipogenesis,M111,3,0
1,1,1,-8.7,-11,-5.5,R-HSA-1280215,Cytokine Signaling in Immune system,M111,3,0
1,1,1,-3.5,-2.7,-4,GO:0021872,forebrain generation of neurons,M111,3,0
1,1,1,-2.9,-4,-4.1,WP5218,Extrafollicular and follicular B cell activation by SARS CoV 2,M111,3,0
1,1,1,-2.5,-2.7,-3.2,M236,PID DELTA NP63 PATHWAY,M111,3,0
1,1,1,-7.4,-5.4,-2.4,GO:0001819,positive regulation of cytokine production,M111,3,0
1,1,1,-5.5,-6.5,-3.4,GO:0042472,inner ear morphogenesis,M111,3,0
1,1,1,-3.6,-7.5,-4.8,GO:0071773,cellular response to BMP stimulus,M111,3,0
1,1,1,-5.1,-3.8,-2.7,GO:0002286,T cell activation involved in immune response,M111,3,0
1,1,1,-12,-9,-5.9,GO:0045596,negative regulation of cell differentiation,M111,3,0
1,1,1,-12,-8.5,-15,GO:0002521,leukocyte differentiation,M111,3,0
1,1,1,-2.4,-2,-2.3,WP5174,Ulcerative colitis signaling,M111,3,0
1,1,1,-3.3,-4,-3.5,hsa04625,C-type lectin receptor signaling pathway,M111,3,0
1,1,1,-5.7,-4.7,-5.2,WP2064,Neural crest differentiation,M111,3,0
1,1,1,-3.6,-3.1,-4.5,hsa04650,Natural killer cell mediated cytotoxicity,M111,3,0
1,1,1,-3.6,-4.9,-2.9,GO:0071560,cellular response to transforming growth factor beta stimulus,M111,3,0
1,1,1,-2.6,-2,-2.2,GO:2000739,regulation of mesenchymal stem cell differentiation,M111,3,0
1,1,1,-3.8,-2.6,-2.9,GO:0055123,digestive system development,M111,3,0
1,1,1,-7.6,-6.5,-5.5,GO:0061448,connective tissue development,M111,3,0
1,1,1,-4,-7.8,-3.3,GO:0002250,adaptive immune response,M111,3,0
1,1,1,-5.3,-4.9,-2.4,GO:0048863,stem cell differentiation,M111,3,0
1,1,1,-4.2,-3.4,-3.2,GO:0048469,cell maturation,M111,3,0
1,1,1,-4.4,-3.1,-3.7,M151,PID AR TF PATHWAY,M111,3,0
1,1,1,-6.1,-5.1,-3.2,GO:0048839,inner ear development,M111,3,0
1,1,1,-8.7,-3.1,-2.2,R-HSA-383280,Nuclear Receptor transcription pathway,M111,3,0
1,1,1,-4.8,-4.8,-3.8,M28,PID IL4 2PATHWAY,M111,3,0
1,1,1,-6.4,-3.8,-2.1,GO:0010721,negative regulation of cell development,M111,3,0
1,1,1,-4.8,-4.4,-2.2,WP3594,Circadian rhythm genes,M111,3,0
1,1,1,-5.3,-3.7,-3.5,WP5198,Inflammatory bowel disease signaling,M111,3,0
1,1,1,-3.4,-6.2,-4.2,GO:0002429,immune response-activating cell surface receptor signaling pathway,M111,3,0
1,1,1,-4.5,-3.9,-3.8,GO:0035108,limb morphogenesis,M111,3,0
1,1,1,-4.4,-3.7,-3.5,M285,PID HNF3A PATHWAY,M111,3,0
1,1,1,-2,-4.7,-2.4,GO:0046637,regulation of alpha-beta T cell differentiation,M111,3,0
1,1,1,-12,-7.8,-7.9,GO:0048598,embryonic morphogenesis,M111,3,0
1,1,1,-4.2,-3.6,-2.1,GO:0001936,regulation of endothelial cell proliferation,M111,3,0
1,1,1,-4.2,-4.5,-3.7,GO:0051251,positive regulation of lymphocyte activation,M111,3,0
1,1,1,-6.1,-2.7,-2.7,WP5130,Th17 cell differentiation pathway,M111,3,0
1,1,1,-8.2,-2.9,-4.4,WP2858,Ectoderm differentiation,M111,3,0
1,1,1,-4.5,-3.9,-3.8,GO:0035107,appendage morphogenesis,M111,3,0
1,1,1,-9.2,-5.9,-5.7,hsa04380,Osteoclast differentiation,M111,3,0
1,1,1,-7.8,-2.1,-2.8,WP2882,Nuclear receptors meta pathway,M111,3,0
1,1,1,-6.1,-3.4,-2.5,M65,PID FRA PATHWAY,M111,3,0
1,1,1,-2.5,-3.8,-2.4,GO:0045582,positive regulation of T cell differentiation,M111,3,0
1,1,1,-4.3,-4,-3.1,GO:0060485,mesenchyme development,M111,3,0
1,1,1,-4.4,-7,-4.6,GO:0002768,immune response-regulating cell surface receptor signaling pathway,M111,3,0
1,1,1,-2.9,-2.7,-5.4,GO:0002062,chondrocyte differentiation,M111,3,0
1,1,1,-3.5,-5.2,-2.2,R-HSA-9006925,Intracellular signaling by second messengers,M111,3,0
1,1,1,-4.6,-6.7,-5.2,GO:0002366,leukocyte activation involved in immune response,M111,3,0
1,1,1,-7.5,-6.4,-4,GO:0002009,morphogenesis of an epithelium,M111,3,0
1,1,1,-10,-5.8,-3.7,GO:0048732,gland development,M111,3,0
1,1,1,-3,-5.5,-4,GO:0002285,lymphocyte activation involved in immune response,M111,3,0
1,1,1,-17,-7.5,-5.5,GO:2000628,regulation of miRNA metabolic process,M111,3,0
1,1,1,-8.5,-4.1,-4.6,GO:0001654,eye development,M111,3,0
1,1,1,-3.1,-2.4,-6.3,M7,PID FCER1 PATHWAY,M111,3,0
1,1,1,-12,-9.9,-4.7,GO:0007167,enzyme-linked receptor protein signaling pathway,M111,3,0
1,1,1,-2.5,-4.1,-2.6,R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,M111,3,0
1,1,1,-5.4,-3.6,-3.8,GO:0061351,neural precursor cell proliferation,M111,3,0
1,1,1,-3.9,-3.6,-4.4,GO:0046632,alpha-beta T cell differentiation,M111,3,0
1,1,1,-3.6,-7.5,-4.8,GO:0071772,response to BMP,M111,3,0
1,1,1,-2.9,-2.9,-3.5,GO:0032330,regulation of chondrocyte differentiation,M111,3,0
1,1,1,-2.8,-4.2,-5.9,R-HSA-2871796,FCERI mediated MAPK activation,M111,3,0
1,0,1,-2.1,0,-2.1,GO:0048538,thymus development,M101,2,0
1,0,1,-2.2,0,-2,M233,PID EPO PATHWAY,M101,2,0
0,1,1,0,-7.1,-2.9,GO:0045785,positive regulation of cell adhesion,M011,2,0
1,1,0,-2.5,-2.7,0,R-HSA-448424,Interleukin-17 signaling,M110,2,0
0,1,1,0,-3.4,-3.7,GO:0048812,neuron projection morphogenesis,M011,2,0
1,1,0,-2.6,-3.4,0,GO:0072012,glomerulus vasculature development,M110,2,0
1,1,0,-4.2,-2.1,0,R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases,M110,2,0
0,1,1,0,-3.3,-3.7,GO:0002683,negative regulation of immune system process,M011,2,0
1,0,1,-2.1,0,-2.9,GO:0048546,digestive tract morphogenesis,M101,2,0
1,0,1,-2.5,0,-2.6,M33,PID GLYPICAN 1PATHWAY,M101,2,0
1,1,0,-10,-4.4,0,GO:0071407,cellular response to organic cyclic compound,M110,2,0
1,0,1,-3.7,0,-2.9,GO:0061515,myeloid cell development,M101,2,0
1,1,0,-4.9,-2.9,0,hsa04915,Estrogen signaling pathway,M110,2,0
0,1,1,0,-3.5,-3.9,GO:0031175,neuron projection development,M011,2,0
1,0,1,-2.6,0,-2.2,GO:0032688,negative regulation of interferon-beta production,M101,2,0
1,1,0,-2.6,-2.2,0,GO:0045620,negative regulation of lymphocyte differentiation,M110,2,0
1,1,0,-2.5,-3,0,WP34,Ovarian infertility,M110,2,0
1,1,0,-5.5,-3.1,0,GO:0002262,myeloid cell homeostasis,M110,2,0
1,1,0,-4.9,-3.2,0,GO:0071277,cellular response to calcium ion,M110,2,0
1,1,0,-2.9,-2.3,0,GO:0070169,positive regulation of biomineral tissue development,M110,2,0
1,1,0,-3.5,-3.5,0,GO:0007369,gastrulation,M110,2,0
1,0,1,-2.1,0,-2.3,WP3678,Amplification and expansion of oncogenic pathways as metastatic traits,M101,2,0
1,1,0,-2.4,-3.7,0,GO:0034616,response to laminar fluid shear stress,M110,2,0
0,1,1,0,-4.8,-4.8,R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,M011,2,0
1,1,0,-4.8,-2.1,0,GO:0051961,negative regulation of nervous system development,M110,2,0
0,1,1,0,-3.3,-2.5,GO:0045087,innate immune response,M011,2,0
0,1,1,0,-4.1,-5.7,R-HSA-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",M011,2,0
1,1,0,-2.1,-3.1,0,GO:0090183,regulation of kidney development,M110,2,0
1,1,0,-2.1,-2.8,0,GO:0043200,response to amino acid,M110,2,0
0,1,1,0,-2.9,-2.1,R-HSA-201681,TCF dependent signaling in response to WNT,M011,2,0
1,1,0,-4,-3.1,0,GO:0045669,positive regulation of osteoblast differentiation,M110,2,0
1,1,0,-2.8,-3.2,0,GO:0001947,heart looping,M110,2,0
0,1,1,0,-2,-2.2,GO:0046533,negative regulation of photoreceptor cell differentiation,M011,2,0
0,1,1,0,-2.1,-3.4,R-HSA-114604,GPVI-mediated activation cascade,M011,2,0
1,1,0,-3.6,-2.1,0,R-HSA-112043,PLC beta mediated events,M110,2,0
1,1,0,-4.8,-3.3,0,WP2853,Endoderm differentiation,M110,2,0
1,1,0,-7.1,-2.7,0,GO:0009755,hormone-mediated signaling pathway,M110,2,0
0,1,1,0,-3.6,-2.3,WP363,Wnt signaling pathway,M011,2,0
1,0,1,-6.3,0,-2.6,WP3972,PDGFR beta pathway,M101,2,0
0,1,1,0,-3.1,-2.1,GO:0090102,cochlea development,M011,2,0
1,0,1,-4.5,0,-2.2,WP4239,Epithelial to mesenchymal transition in colorectal cancer,M101,2,0
1,0,1,-3,0,-2.4,hsa05220,Chronic myeloid leukemia,M101,2,0
1,1,0,-2.3,-2.9,0,R-HSA-111885,Opioid Signalling,M110,2,0
1,0,1,-2.8,0,-2.1,WP1528,Physiological and pathological hypertrophy of the heart,M101,2,0
1,0,1,-3.6,0,-2,GO:0035116,embryonic hindlimb morphogenesis,M101,2,0
1,1,0,-2.8,-2.3,0,GO:0021781,glial cell fate commitment,M110,2,0
1,0,1,-2.8,0,-3.6,R-HSA-186763,Downstream signal transduction,M101,2,0
1,0,1,-2.4,0,-2.3,GO:0060644,mammary gland epithelial cell differentiation,M101,2,0
0,1,1,0,-4.1,-3.3,GO:0000902,cell morphogenesis,M011,2,0
1,0,1,-2.3,0,-2.4,GO:0060251,regulation of glial cell proliferation,M101,2,0
1,1,0,-3.4,-2.7,0,GO:0014706,striated muscle tissue development,M110,2,0
0,1,1,0,-3.2,-4.6,hsa04666,Fc gamma R-mediated phagocytosis,M011,2,0
1,1,0,-6,-2.2,0,GO:0021766,hippocampus development,M110,2,0
1,1,0,-6,-2.1,0,GO:0030856,regulation of epithelial cell differentiation,M110,2,0
0,1,1,0,-3.3,-2.5,R-HSA-8951430,RUNX3 regulates WNT signaling,M011,2,0
1,1,0,-2.9,-2.2,0,R-HSA-913531,Interferon Signaling,M110,2,0
0,1,1,0,-5.7,-3.7,GO:0022407,regulation of cell-cell adhesion,M011,2,0
0,1,1,0,-2.1,-5.2,R-HSA-9664417,Leishmania phagocytosis,M011,2,0
0,1,1,0,-3.2,-3.8,GO:0007411,axon guidance,M011,2,0
1,1,0,-2.7,-2.1,0,R-HSA-1912422,Pre-NOTCH Expression and Processing,M110,2,0
1,0,1,-3.5,0,-3.3,R-HSA-9679191,Potential therapeutics for SARS,M101,2,0
0,1,1,0,-2.1,-2.9,GO:0050803,regulation of synapse structure or activity,M011,2,0
1,1,0,-2.1,-3.6,0,GO:0072189,ureter development,M110,2,0
1,1,0,-3.5,-2.3,0,WP3646,Hepatitis C and hepatocellular carcinoma,M110,2,0
1,0,1,-4.1,0,-3,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,M101,2,0
1,1,0,-4.7,-2.7,0,hsa05152,Tuberculosis,M110,2,0
1,1,0,-4.5,-6.3,0,GO:0035914,skeletal muscle cell differentiation,M110,2,0
0,1,1,0,-3.3,-2.1,R-HSA-1280218,Adaptive Immune System,M011,2,0
1,0,1,-4.3,0,-2.4,GO:0040013,negative regulation of locomotion,M101,2,0
0,1,1,0,-3,-2.8,GO:0032989,cellular anatomical entity morphogenesis,M011,2,0
0,1,1,0,-2.8,-2.5,GO:0032735,positive regulation of interleukin-12 production,M011,2,0
1,1,0,-2.7,-2.4,0,GO:0007565,female pregnancy,M110,2,0
1,1,0,-5.7,-2.1,0,M229,PID P38 ALPHA BETA DOWNSTREAM PATHWAY,M110,2,0
1,1,0,-2.5,-2.7,0,GO:0030101,natural killer cell activation,M110,2,0
1,0,1,-2.7,0,-3.3,WP3937,Microglia pathogen phagocytosis pathway,M101,2,0
1,1,0,-3.4,-2,0,GO:0045586,regulation of gamma-delta T cell differentiation,M110,2,0
1,1,0,-4,-2,0,GO:0021761,limbic system development,M110,2,0
0,1,1,0,-3.5,-2.5,GO:0046651,lymphocyte proliferation,M011,2,0
1,1,0,-4,-2.7,0,hsa04010,MAPK signaling pathway,M110,2,0
1,1,0,-2.5,-2.6,0,GO:0044703,multi-organism reproductive process,M110,2,0
1,1,0,-2.6,-3.8,0,GO:0071222,cellular response to lipopolysaccharide,M110,2,0
1,1,0,-2.9,-4.1,0,GO:0061440,kidney vasculature development,M110,2,0
1,1,0,-3.2,-2.2,0,GO:0045576,mast cell activation,M110,2,0
1,1,0,-3.1,-2.7,0,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,M110,2,0
1,0,1,-6.2,0,-2.1,GO:0072091,regulation of stem cell proliferation,M101,2,0
1,1,0,-3.1,-2,0,GO:2000648,positive regulation of stem cell proliferation,M110,2,0
1,1,0,-2.7,-2.8,0,hsa05211,Renal cell carcinoma,M110,2,0
1,1,0,-2.9,-2.8,0,GO:0045055,regulated exocytosis,M110,2,0
1,0,1,-3.2,0,-2.8,hsa04148,Efferocytosis,M101,2,0
0,1,1,0,-2.4,-2.1,GO:0048638,regulation of developmental growth,M011,2,0
0,1,1,0,-3.6,-2.3,R-HSA-1257604,PIP3 activates AKT signaling,M011,2,0
1,1,0,-2.3,-2.5,0,R-HSA-4086398,Ca2+ pathway,M110,2,0
1,0,1,-10,0,-4.9,GO:0060021,roof of mouth development,M101,2,0
1,1,0,-3.4,-2.6,0,R-HSA-76002,"Platelet activation, signaling and aggregation",M110,2,0
1,0,1,-3.5,0,-3.1,GO:0008593,regulation of Notch signaling pathway,M101,2,0
1,1,0,-2.3,-2.5,0,GO:0031641,regulation of myelination,M110,2,0
1,1,0,-2.4,-3.5,0,GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process,M110,2,0
1,0,1,-2.4,0,-2.3,WP474,Endochondral ossification,M101,2,0
1,0,1,-2.1,0,-2.3,WP3611,Photodynamic therapy induced AP 1 survival signaling,M101,2,0
1,0,1,-5.2,0,-2.3,GO:0050680,negative regulation of epithelial cell proliferation,M101,2,0
1,1,0,-4.4,-4.4,0,WP4659,Gastrin signaling pathway,M110,2,0
1,1,0,-2.7,-2.6,0,GO:0002886,regulation of myeloid leukocyte mediated immunity,M110,2,0
1,0,1,-2.1,0,-2.4,WP4685,Melanoma,M101,2,0
1,1,0,-3.1,-2.6,0,GO:0001704,formation of primary germ layer,M110,2,0
1,1,0,-7,-3,0,GO:0010632,regulation of epithelial cell migration,M110,2,0
1,1,0,-5.7,-2.1,0,hsa05163,Human cytomegalovirus infection,M110,2,0
1,0,1,-2.8,0,-2,GO:0034204,lipid translocation,M101,2,0
1,0,1,-2.4,0,-2.8,WP4565,Neural crest cell migration in cancer,M101,2,0
0,1,1,0,-3,-2.6,R-HSA-9607240,FLT3 Signaling,M011,2,0
1,1,0,-3.6,-2.1,0,M100,PID SHP2 PATHWAY,M110,2,0
1,1,0,-3.6,-2.7,0,GO:0042752,regulation of circadian rhythm,M110,2,0
0,1,1,0,-5.8,-3.5,GO:0002757,immune response-activating signaling pathway,M011,2,0
1,1,0,-2.6,-3.1,0,GO:0061371,determination of heart left/right asymmetry,M110,2,0
1,0,1,-2.4,0,-3.9,WP3892,Development of pulmonary dendritic cells and macrophage subsets,M101,2,0
1,1,0,-2,-3.2,0,R-HSA-1489509,DAG and IP3 signaling,M110,2,0
1,0,1,-2.9,0,-2.2,hsa05214,Glioma,M101,2,0
1,0,1,-2.9,0,-3.3,WP3863,T cell antigen receptor TCR pathway during Staphylococcus aureus infection,M101,2,0
1,1,0,-3.1,-2.6,0,GO:0051147,regulation of muscle cell differentiation,M110,2,0
1,0,1,-2.9,0,-2.1,hsa05223,Non-small cell lung cancer,M101,2,0
1,0,1,-2.8,0,-3.7,hsa04072,Phospholipase D signaling pathway,M101,2,0
1,0,1,-5.1,0,-2.8,GO:2000146,negative regulation of cell motility,M101,2,0
0,1,1,0,-2.1,-3.3,M141,PID PI3KCI PATHWAY,M011,2,0
0,1,1,0,-3,-2.3,R-HSA-2029481,FCGR activation,M011,2,0
1,1,0,-2.2,-2.1,0,GO:0010935,regulation of macrophage cytokine production,M110,2,0
1,0,1,-3,0,-2.4,GO:0045665,negative regulation of neuron differentiation,M101,2,0
1,1,0,-2.7,-2.8,0,R-HSA-450294,MAP kinase activation,M110,2,0
1,1,0,-6,-3.8,0,WP437,EGF EGFR signaling pathway,M110,2,0
1,0,1,-3.1,0,-2.5,GO:0021987,cerebral cortex development,M101,2,0
1,1,0,-7.7,-2.8,0,WP5087,Pleural mesothelioma,M110,2,0
1,1,0,-4,-3,0,GO:0048738,cardiac muscle tissue development,M110,2,0
1,1,0,-2.1,-2.7,0,hsa04929,GnRH secretion,M110,2,0
0,1,1,0,-3,-2.3,GO:0038096,Fc-gamma receptor signaling pathway involved in phagocytosis,M011,2,0
1,1,0,-6.2,-3.1,0,WP3932,Focal adhesion PI3K Akt mTOR signaling pathway,M110,2,0
1,0,1,-4.4,0,-3.4,GO:0003170,heart valve development,M101,2,0
0,1,1,0,-3,-2.3,GO:0002433,immune response-regulating cell surface receptor signaling pathway involved in phagocytosis,M011,2,0
1,1,0,-3.8,-4.3,0,GO:0072132,mesenchyme morphogenesis,M110,2,0
1,1,0,-4.2,-2.3,0,GO:0010634,positive regulation of epithelial cell migration,M110,2,0
1,1,0,-2.4,-2.1,0,GO:0003203,endocardial cushion morphogenesis,M110,2,0
1,0,1,-5.9,0,-2.5,GO:0060348,bone development,M101,2,0
1,1,0,-2.7,-5.2,0,GO:0007519,skeletal muscle tissue development,M110,2,0
1,0,1,-2.4,0,-2.8,WP4564,Neural crest cell migration during development,M101,2,0
0,1,1,0,-2.7,-2.1,WP5224,2q37 copy number variation syndrome,M011,2,0
0,1,1,0,-2.6,-3.7,GO:0043065,positive regulation of apoptotic process,M011,2,0
0,1,1,0,-2.8,-3.5,GO:0001503,ossification,M011,2,0
1,1,0,-2.5,-2.1,0,GO:0010565,regulation of cellular ketone metabolic process,M110,2,0
1,1,0,-2,-2.3,0,R-HSA-9823730,Formation of definitive endoderm,M110,2,0
0,1,1,0,-3.2,-2.6,R-HSA-9705462,Inactivation of CSF3 (G-CSF) signaling,M011,2,0
1,1,0,-2.2,-3.3,0,R-HSA-400206,Regulation of lipid metabolism by PPARalpha,M110,2,0
1,1,0,-2.8,-2.7,0,GO:2001053,regulation of mesenchymal cell apoptotic process,M110,2,0
1,1,0,-4.6,-4.7,0,GO:0001822,kidney development,M110,2,0
1,1,0,-3.1,-2.2,0,GO:0006909,phagocytosis,M110,2,0
1,0,1,-2.4,0,-4.5,GO:0021952,central nervous system projection neuron axonogenesis,M101,2,0
1,1,0,-4,-2,0,hsa05140,Leishmaniasis,M110,2,0
1,1,0,-2.1,-4.1,0,GO:0072009,nephron epithelium development,M110,2,0
0,1,1,0,-2.9,-3.2,CORUM:2694,ERG-JUN-FOS DNA-protein complex,M011,2,0
1,1,0,-2.5,-2.1,0,GO:0032869,cellular response to insulin stimulus,M110,2,0
1,0,1,-2.3,0,-2.9,R-HSA-9013149,RAC1 GTPase cycle,M101,2,0
0,1,1,0,-2.8,-2.5,GO:0090287,regulation of cellular response to growth factor stimulus,M011,2,0
1,1,0,-2.3,-3.6,0,GO:0001101,response to acid chemical,M110,2,0
1,0,1,-4.2,0,-2.1,WP3929,Chemokine signaling pathway,M101,2,0
0,1,1,0,-2.8,-2.9,GO:0042476,odontogenesis,M011,2,0
1,1,0,-2.9,-4.1,0,GO:0061437,renal system vasculature development,M110,2,0
1,0,1,-6.5,0,-3,GO:0021988,olfactory lobe development,M101,2,0
1,1,0,-3.9,-2.9,0,GO:0030031,cell projection assembly,M110,2,0
1,1,0,-2.4,-2.5,0,M26,PID NFKAPPAB ATYPICAL PATHWAY,M110,2,0
0,1,1,0,-3.4,-2.8,GO:0009620,response to fungus,M011,2,0
1,1,0,-3.7,-3.5,0,hsa04550,Signaling pathways regulating pluripotency of stem cells,M110,2,0
0,1,1,0,-2.2,-2.1,M223,PID BETA CATENIN NUC PATHWAY,M011,2,0
1,1,0,-2.3,-2.1,0,GO:1903844,regulation of cellular response to transforming growth factor beta stimulus,M110,2,0
1,1,0,-2.7,-2,0,R-HSA-9758941,Gastrulation,M110,2,0
1,1,0,-2.6,-2,0,GO:2000977,regulation of forebrain neuron differentiation,M110,2,0
1,1,0,-2.9,-3.1,0,GO:0045621,positive regulation of lymphocyte differentiation,M110,2,0
1,1,0,-2.2,-2.2,0,R-HSA-9013148,CDC42 GTPase cycle,M110,2,0
0,1,1,0,-3.5,-2.5,GO:0032943,mononuclear cell proliferation,M011,2,0
1,0,1,-6.8,0,-2.9,hsa05221,Acute myeloid leukemia,M101,2,0
0,1,1,0,-2.1,-5.2,R-HSA-9664422,FCGR3A-mediated phagocytosis,M011,2,0
1,1,0,-4.6,-3.2,0,R-HSA-877300,Interferon gamma signaling,M110,2,0
1,1,0,-2.7,-4.9,0,GO:0120161,regulation of cold-induced thermogenesis,M110,2,0
1,1,0,-2.8,-2.9,0,GO:0009855,determination of bilateral symmetry,M110,2,0
1,1,0,-2,-2.6,0,hsa05418,Fluid shear stress and atherosclerosis,M110,2,0
1,1,0,-2.2,-2.4,0,GO:0002861,regulation of inflammatory response to antigenic stimulus,M110,2,0
1,1,0,-2,-2.3,0,GO:0042832,defense response to protozoan,M110,2,0
1,1,0,-2.7,-2,0,GO:0006887,exocytosis,M110,2,0
0,1,1,0,-2.9,-3.2,CORUM:2695,ETS2-FOS-JUN complex,M011,2,0
1,1,0,-5.9,-3.2,0,GO:0002065,columnar/cuboidal epithelial cell differentiation,M110,2,0
0,1,1,0,-2.4,-2.8,GO:0002313,mature B cell differentiation involved in immune response,M011,2,0
1,1,0,-2.8,-3.5,0,GO:0071219,cellular response to molecule of bacterial origin,M110,2,0
1,1,0,-4.1,-3.8,0,GO:0043433,negative regulation of DNA-binding transcription factor activity,M110,2,0
1,0,1,-4.5,0,-3.3,WP2203,Thymic stromal lymphopoietin TSLP signaling pathway,M101,2,0
1,1,0,-2.9,-3.2,0,GO:0060972,left/right pattern formation,M110,2,0
1,1,0,-2.6,-2.5,0,GO:0010950,positive regulation of endopeptidase activity,M110,2,0
1,1,0,-4.8,-2.7,0,GO:0046903,secretion,M110,2,0
1,1,0,-2.1,-2.4,0,GO:0045722,positive regulation of gluconeogenesis,M110,2,0
1,1,0,-2.4,-3.1,0,GO:0001656,metanephros development,M110,2,0
1,0,1,-7.1,0,-3.2,GO:0021772,olfactory bulb development,M101,2,0
1,1,0,-2.8,-2,0,GO:0035282,segmentation,M110,2,0
1,1,0,-2.9,-5.1,0,R-HSA-157118,Signaling by NOTCH,M110,2,0
1,1,0,-4.2,-5.4,0,GO:0002702,positive regulation of production of molecular mediator of immune response,M110,2,0
1,1,0,-2.8,-2.3,0,R-HSA-202427,Phosphorylation of CD3 and TCR zeta chains,M110,2,0
1,1,0,-2.2,-2.4,0,WP2795,Cardiac hypertrophic response,M110,2,0
1,1,0,-3.5,-2.5,0,GO:0035270,endocrine system development,M110,2,0
0,1,1,0,-2.1,-2.9,GO:0050807,regulation of synapse organization,M011,2,0
1,1,0,-2.1,-4.4,0,GO:0120162,positive regulation of cold-induced thermogenesis,M110,2,0
1,1,0,-2.1,-2.4,0,GO:0048341,paraxial mesoderm formation,M110,2,0
1,1,0,-3.9,-2.9,0,GO:0032940,secretion by cell,M110,2,0
0,1,1,0,-5,-4.1,GO:0050863,regulation of T cell activation,M011,2,0
1,0,1,-3.1,0,-3.5,hsa05210,Colorectal cancer,M101,2,0
0,1,1,0,-2,-2.2,GO:0021800,cerebral cortex tangential migration,M011,2,0
1,0,1,-3.6,0,-2.5,hsa04310,Wnt signaling pathway,M101,2,0
1,1,0,-7.2,-2.8,0,R-HSA-9018519,Estrogen-dependent gene expression,M110,2,0
0,1,1,0,-2,-2.5,GO:0030833,regulation of actin filament polymerization,M011,2,0
1,0,1,-2.6,0,-2.4,hsa01522,Endocrine resistance,M101,2,0
